,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,26.1,24.4,90,1009.13,ลมสงบ,ลมสงบ,9.00,0.4,มีเมฆเต็มท้องฟ้า
1,12 ก.ย. 65 16:00 น.,28.3,23.8,77,1007.73,E,5.6,9.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
2,12 ก.ย. 65 13:00 น.,31.6,24.5,66,1008.89,NNE,5.6,10.00,ไม่มีฝน,มีเมฆมาก
3,12 ก.ย. 65 10:00 น.,29.2,24.6,76,1010.71,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
4,12 ก.ย. 65 07:00 น.,24.2,23.9,98,1009.27,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
5,12 ก.ย. 65 04:00 น.,23.9,23.6,98,1009.15,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
6,12 ก.ย. 65 01:00 น.,24.1,23.7,97,1010.17,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
7,11 ก.ย. 65 22:00 น.,23.9,23.6,98,1010.51,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
