,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,25.4,23.3,88,1007.00,ลมสงบ,ลมสงบ,7.00,ไม่มีฝน,ท้องฟ้าโปร่ง
1,12 ก.ย. 65 16:00 น.,27.9,22.9,74,1005.99,SW,1.9,8.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
2,12 ก.ย. 65 13:00 น.,30.0,21.9,62,1007.19,ลมสงบ,ลมสงบ,7.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
3,12 ก.ย. 65 10:00 น.,25.7,22.0,80,1010.27,ลมสงบ,ลมสงบ,7.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
4,12 ก.ย. 65 07:00 น.,21.3,20.8,97,1009.55,ลมสงบ,ลมสงบ,7.00,ไม่มีฝน,มีเมฆมาก
5,12 ก.ย. 65 04:00 น.,21.3,20.8,97,1009.11,ลมสงบ,ลมสงบ,7.00,0.5,มีเมฆเป็นส่วนมาก
6,12 ก.ย. 65 01:00 น.,22.3,21.5,95,1010.56,ลมสงบ,ลมสงบ,7.00,1.0,มีเมฆเป็นส่วนมาก
7,11 ก.ย. 65 22:00 น.,23.1,22.2,95,1010.82,ลมสงบ,ลมสงบ,7.00,ไม่มีฝน,มีเมฆบางส่วน
