,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,25.4,23.8,91,1009.40,ลมสงบ,ลมสงบ,10.00,ฝนเล็กน้อย,มีเมฆมาก
1,12 ก.ย. 65 16:00 น.,28.3,23.3,75,1007.97,SW,5.6,10.00,ฝนเล็กน้อย,มีเมฆเต็มท้องฟ้า
2,12 ก.ย. 65 13:00 น.,29.0,24.3,76,1009.38,WSW,14.8,10.00,1.0,มีเมฆเต็มท้องฟ้า
3,12 ก.ย. 65 10:00 น.,28.7,24.1,76,1011.29,ESE,5.6,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
4,12 ก.ย. 65 07:00 น.,24.3,23.4,95,1009.70,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
5,12 ก.ย. 65 04:00 น.,24.3,23.9,97,1009.01,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
6,12 ก.ย. 65 01:00 น.,24.8,23.2,91,1010.77,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
7,11 ก.ย. 65 22:00 น.,25.2,23.1,88,1011.05,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
