,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,27.2,25.2,89,1008.22,SSW,5.6,7.00,3.3,มีเมฆเต็มท้องฟ้า
1,12 ก.ย. 65 16:00 น.,30.0,25.8,78,1006.23,SE,5.6,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
2,12 ก.ย. 65 13:00 น.,29.8,25.3,77,1008.40,ลมสงบ,ลมสงบ,9.00,0.1,มีเมฆเต็มท้องฟ้า
3,12 ก.ย. 65 10:00 น.,27.5,24.3,83,1010.29,ลมสงบ,ลมสงบ,9.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
4,12 ก.ย. 65 07:00 น.,25.0,24.4,97,1009.14,ลมสงบ,ลมสงบ,8.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
5,12 ก.ย. 65 04:00 น.,24.8,24.4,97,1008.74,ลมสงบ,ลมสงบ,7.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
6,12 ก.ย. 65 01:00 น.,24.9,24.3,97,1009.70,ลมสงบ,ลมสงบ,5.00,37.6,มีเมฆเต็มท้องฟ้า
7,11 ก.ย. 65 22:00 น.,25.0,24.1,95,1010.45,ลมสงบ,ลมสงบ,7.00,6.1,มีเมฆเป็นส่วนมาก
