,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,25.8,24.6,93,1009.26,ลมสงบ,ลมสงบ,10.00,0.6,มีเมฆเต็มท้องฟ้า
1,12 ก.ย. 65 16:00 น.,27.0,24.4,86,1008.19,ลมสงบ,ลมสงบ,10.00,0.5,มีเมฆเต็มท้องฟ้า
2,12 ก.ย. 65 13:00 น.,29.3,24.6,76,1009.16,NW,5.6,12.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
3,12 ก.ย. 65 10:00 น.,29.4,24.5,75,1010.99,W,5.6,12.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
4,12 ก.ย. 65 07:00 น.,24.2,23.9,98,1009.54,ลมสงบ,ลมสงบ,9.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
5,12 ก.ย. 65 04:00 น.,25.0,24.1,95,1009.12,ลมสงบ,ลมสงบ,8.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
6,12 ก.ย. 65 01:00 น.,25.6,24.1,92,1010.74,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
7,11 ก.ย. 65 22:00 น.,26.2,24.2,89,1010.90,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
