,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,27.2,24.0,83,1007.32,ลมสงบ,ลมสงบ,12.00,ไม่มีฝน,ท้องฟ้าโปร่ง
1,12 ก.ย. 65 16:00 น.,32.5,23.9,61,1006.17,E,3.7,12.00,ไม่มีฝน,ท้องฟ้าโปร่ง
2,12 ก.ย. 65 13:00 น.,30.0,24.3,71,1008.67,NE,3.7,12.00,ไม่มีฝน,ท้องฟ้าโปร่ง
3,12 ก.ย. 65 10:00 น.,25.5,23.3,88,1011.64,NE,3.7,12.00,ไม่มีฝน,มีเมฆบางส่วน
4,12 ก.ย. 65 07:00 น.,24.6,24.0,97,1010.04,ลมสงบ,ลมสงบ,10.00,3.2,มีเมฆเป็นส่วนมาก
5,12 ก.ย. 65 04:00 น.,25.2,24.6,97,1009.29,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,ท้องฟ้าโปร่ง
6,12 ก.ย. 65 01:00 น.,25.4,24.5,95,1009.87,NE,9.3,10.00,0.2,มีเมฆมาก
7,11 ก.ย. 65 22:00 น.,25.7,24.7,94,1010.76,NE,9.3,10.00,4.8,มีเมฆเต็มท้องฟ้า
