,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,29.0,26.9,89,1007.43,ลมสงบ,ลมสงบ,9.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
1,12 ก.ย. 65 16:00 น.,30.5,26.3,78,1006.26,ENE,5.6,10.00,ไม่มีฝน,มีเมฆมาก
2,12 ก.ย. 65 13:00 น.,32.0,26.4,73,1008.72,NNW,7.4,10.00,ไม่มีฝน,มีเมฆมาก
3,12 ก.ย. 65 10:00 น.,31.0,25.4,72,1010.32,NE,5.6,10.00,ไม่มีฝน,มีเมฆบางส่วน
4,12 ก.ย. 65 07:00 น.,26.0,25.3,96,1008.87,ลมสงบ,ลมสงบ,9.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
5,12 ก.ย. 65 04:00 น.,26.0,25.3,96,1008.21,ลมสงบ,ลมสงบ,8.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
6,12 ก.ย. 65 01:00 น.,26.3,25.7,97,1009.62,ลมสงบ,ลมสงบ,9.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
7,11 ก.ย. 65 22:00 น.,26.6,25.7,95,1009.78,ลมสงบ,ลมสงบ,9.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
