,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,27.5,24.8,85,1007.86,SW,3.7,10.00,ไม่มีฝน,มีเมฆมาก
1,12 ก.ย. 65 16:00 น.,29.8,25.6,78,1005.87,SSW,9.3,9.00,ไม่มีฝน,มีเมฆมาก
2,12 ก.ย. 65 13:00 น.,30.5,25.9,76,1008.65,ESE,9.3,10.00,ไม่มีฝน,มีเมฆมาก
3,12 ก.ย. 65 10:00 น.,28.8,25.2,81,1010.46,SE,5.6,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
4,12 ก.ย. 65 07:00 น.,25.9,25.6,98,1009.16,NE,1.9,10.00,0.4,มีเมฆเต็มท้องฟ้า
5,12 ก.ย. 65 04:00 น.,24.9,24.7,99,1008.46,ลมสงบ,ลมสงบ,10.00,2.0,มีเมฆเป็นส่วนมาก
6,12 ก.ย. 65 01:00 น.,23.1,23.1,100,1010.09,NNW,11.1,3.00,48.2,มีเมฆเต็มท้องฟ้า
7,11 ก.ย. 65 22:00 น.,28.5,26.7,90,1009.85,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
