,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,17.6,17.4,99,1007.04,SSW,3.7,.50,ไม่มีฝน,
1,12 ก.ย. 65 16:00 น.,17.1,16.9,99,1006.98,SW,5.6,.50,ไม่มีฝน,
2,12 ก.ย. 65 13:00 น.,18.3,18.3,100,1008.52,WSW,7.4,.50,1.4,
3,12 ก.ย. 65 10:00 น.,17.7,17.7,100,1010.03,SW,7.4,.50,10.4,
4,12 ก.ย. 65 07:00 น.,17.3,17.3,100,1008.00,SSW,11.1,.50,133.4,
