,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,28.6,25.8,85,1007.21,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
1,12 ก.ย. 65 16:00 น.,31.5,24.4,66,1006.39,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆมาก
2,12 ก.ย. 65 13:00 น.,29.5,25.2,78,1008.80,ลมสงบ,ลมสงบ,10.00,2.5,มีเมฆมาก
3,12 ก.ย. 65 10:00 น.,29.0,24.7,78,1011.67,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆมาก
4,12 ก.ย. 65 07:00 น.,26.0,24.8,93,1008.80,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
5,12 ก.ย. 65 04:00 น.,25.9,24.6,93,1007.86,ลมสงบ,ลมสงบ,8.00,ไม่มีฝน,ท้องฟ้าโปร่ง
6,12 ก.ย. 65 01:00 น.,26.1,25.1,94,1009.31,ลมสงบ,ลมสงบ,8.00,ไม่มีฝน,มีเมฆมาก
7,11 ก.ย. 65 22:00 น.,26.7,25.3,92,1010.36,ลมสงบ,ลมสงบ,9.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
