,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,25.6,23.2,87,1007.70,ลมสงบ,ลมสงบ,10.00,0.6,มีเมฆเป็นส่วนมาก
1,12 ก.ย. 65 16:00 น.,30.5,24.8,72,1005.51,E,3.7,12.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
2,12 ก.ย. 65 13:00 น.,32.7,24.6,63,1007.67,SSW,5.6,12.00,ไม่มีฝน,มีเมฆบางส่วน
3,12 ก.ย. 65 10:00 น.,30.0,24.9,74,1010.57,ENE,11.1,12.00,ไม่มีฝน,มีเมฆบางส่วน
4,12 ก.ย. 65 07:00 น.,25.0,24.3,96,1009.39,ลมสงบ,ลมสงบ,12.00,ไม่มีฝน,ท้องฟ้าโปร่ง
5,12 ก.ย. 65 04:00 น.,25.0,24.3,96,1008.22,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆบางส่วน
6,12 ก.ย. 65 01:00 น.,25.5,24.8,96,1009.39,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆมาก
7,11 ก.ย. 65 22:00 น.,26.0,24.6,92,1008.92,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆบางส่วน
