,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,26.5,24.3,88,1007.40,N,3.7,10.00,ไม่มีฝน,มีเมฆบางส่วน
1,12 ก.ย. 65 16:00 น.,28.5,24.9,81,1005.86,WNW,1.9,10.00,ฝนเล็กน้อย,มีเมฆเป็นส่วนมาก
2,12 ก.ย. 65 13:00 น.,31.6,23.2,61,1007.76,SSE,13.0,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
3,12 ก.ย. 65 10:00 น.,29.5,24.8,76,1010.15,E,16.7,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
4,12 ก.ย. 65 07:00 น.,24.9,24.7,99,1008.04,E,1.9,7.00,ไม่มีฝน,มีเมฆบางส่วน
5,12 ก.ย. 65 04:00 น.,24.8,24.6,99,1007.92,ลมสงบ,ลมสงบ,7.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
6,12 ก.ย. 65 01:00 น.,25.6,24.7,95,1008.41,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
7,11 ก.ย. 65 22:00 น.,26.0,24.6,92,1008.96,NE,1.9,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
