,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,27.0,25.0,89,1006.80,ลมสงบ,ลมสงบ,12.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
1,12 ก.ย. 65 16:00 น.,25.0,24.1,95,1006.45,E,3.7,9.00,26.0,มีเมฆเต็มท้องฟ้า
2,12 ก.ย. 65 13:00 น.,30.8,23.1,64,1006.75,E,5.6,15.00,ไม่มีฝน,มีเมฆบางส่วน
3,12 ก.ย. 65 10:00 น.,29.5,22.9,68,1009.76,ENE,5.6,15.00,ไม่มีฝน,มีเมฆบางส่วน
4,12 ก.ย. 65 07:00 น.,24.3,23.9,97,1008.17,ลมสงบ,ลมสงบ,1.50,ไม่มีฝน,ท้องฟ้าโปร่ง
5,12 ก.ย. 65 04:00 น.,24.5,23.8,96,1007.39,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,ท้องฟ้าโปร่ง
6,12 ก.ย. 65 01:00 น.,25.6,24.7,95,1008.40,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,ท้องฟ้าโปร่ง
7,11 ก.ย. 65 22:00 น.,26.0,25.7,98,1008.89,ENE,3.7,10.00,ไม่มีฝน,ท้องฟ้าโปร่ง
