,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,27.8,24.3,82,1007.21,SW,3.7,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
1,12 ก.ย. 65 16:00 น.,32.7,24.6,63,1005.00,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆบางส่วน
2,12 ก.ย. 65 13:00 น.,30.7,23.8,67,1007.53,NNE,5.6,10.00,ไม่มีฝน,มีเมฆบางส่วน
3,12 ก.ย. 65 10:00 น.,28.7,25.0,80,1010.82,S,9.3,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
4,12 ก.ย. 65 07:00 น.,26.2,25.3,95,1008.95,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆมาก
5,12 ก.ย. 65 04:00 น.,25.7,25.5,99,1008.00,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
6,12 ก.ย. 65 01:00 น.,26.1,25.2,95,1008.82,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
7,11 ก.ย. 65 22:00 น.,27.0,25.9,94,1009.35,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆบางส่วน
