,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,27.6,24.4,83,1007.05,SSW,5.6,8.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
1,12 ก.ย. 65 16:00 น.,32.1,24.4,64,1004.37,SW,3.7,10.00,ไม่มีฝน,ท้องฟ้าโปร่ง
2,12 ก.ย. 65 13:00 น.,30.4,25.9,77,1007.10,SSW,5.6,10.00,ไม่มีฝน,มีเมฆบางส่วน
3,12 ก.ย. 65 10:00 น.,28.1,24.5,81,1010.32,SW,5.6,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
4,12 ก.ย. 65 07:00 น.,25.8,23.6,88,1008.73,ลมสงบ,ลมสงบ,9.00,ไม่มีฝน,ท้องฟ้าโปร่ง
5,12 ก.ย. 65 04:00 น.,24.5,23.8,96,1007.79,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
6,12 ก.ย. 65 01:00 น.,25.9,25.0,95,1008.59,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
7,11 ก.ย. 65 22:00 น.,25.6,25.4,99,1008.81,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆบางส่วน
