,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,27.0,25.0,89,1007.24,SE,3.7,10.00,27.0,มีเมฆเต็มท้องฟ้า
1,12 ก.ย. 65 16:00 น.,30.7,24.7,71,1005.46,E,5.6,8.00,0.1,มีเมฆเต็มท้องฟ้า
2,12 ก.ย. 65 13:00 น.,30.7,24.6,70,1007.97,N,3.7,10.00,ไม่มีฝน,มีเมฆมาก
3,12 ก.ย. 65 10:00 น.,28.8,24.8,79,1010.29,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆมาก
4,12 ก.ย. 65 07:00 น.,25.0,24.3,96,1009.26,ลมสงบ,ลมสงบ,9.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
5,12 ก.ย. 65 04:00 น.,24.7,24.0,96,1008.22,ลมสงบ,ลมสงบ,9.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
6,12 ก.ย. 65 01:00 น.,24.9,23.7,93,1009.63,ลมสงบ,ลมสงบ,9.00,ไม่มีฝน,มีเมฆมาก
7,11 ก.ย. 65 22:00 น.,25.5,23.9,91,1009.90,ลมสงบ,ลมสงบ,9.00,0.2,มีเมฆเต็มท้องฟ้า
