,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,28.9,25.4,81,1006.68,ลมสงบ,ลมสงบ,8.00,ไม่มีฝน,มีเมฆมาก
1,12 ก.ย. 65 16:00 น.,31.6,24.3,65,1005.47,ลมสงบ,ลมสงบ,9.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
2,12 ก.ย. 65 13:00 น.,31.6,24.5,66,1008.42,ลมสงบ,ลมสงบ,9.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
3,12 ก.ย. 65 10:00 น.,28.5,24.9,81,1010.19,ลมสงบ,ลมสงบ,9.00,ไม่มีฝน,มีเมฆมาก
4,12 ก.ย. 65 07:00 น.,26.3,23.1,82,1008.59,ลมสงบ,ลมสงบ,9.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
5,12 ก.ย. 65 04:00 น.,26.2,23.1,83,1007.78,ลมสงบ,ลมสงบ,8.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
6,12 ก.ย. 65 01:00 น.,26.4,23.3,83,1009.13,ลมสงบ,ลมสงบ,8.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
7,11 ก.ย. 65 22:00 น.,26.9,23.5,82,1009.87,ลมสงบ,ลมสงบ,8.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
