,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,28.8,24.8,79,1006.97,ลมสงบ,ลมสงบ,12.00,ไม่มีฝน,ท้องฟ้าโปร่ง
1,12 ก.ย. 65 16:00 น.,32.1,24.6,65,1006.38,ลมสงบ,ลมสงบ,15.00,ไม่มีฝน,ท้องฟ้าโปร่ง
2,12 ก.ย. 65 13:00 น.,27.8,22.3,72,1009.70,W,7.4,12.00,ไม่มีฝน,มีเมฆมาก
3,12 ก.ย. 65 10:00 น.,30.0,24.3,71,1011.29,ลมสงบ,ลมสงบ,15.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
4,12 ก.ย. 65 07:00 น.,25.2,24.3,95,1009.52,ลมสงบ,ลมสงบ,12.00,ไม่มีฝน,มีเมฆบางส่วน
5,12 ก.ย. 65 04:00 น.,25.0,23.8,93,1008.65,ลมสงบ,ลมสงบ,12.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
6,12 ก.ย. 65 01:00 น.,25.0,23.7,92,1009.83,ลมสงบ,ลมสงบ,12.00,ไม่มีฝน,มีเมฆมาก
7,11 ก.ย. 65 22:00 น.,26.0,24.0,89,1010.06,ลมสงบ,ลมสงบ,12.00,ไม่มีฝน,มีเมฆมาก
