,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,28.2,25.1,83,1007.86,WSW,3.7,9.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
1,12 ก.ย. 65 16:00 น.,31.0,24.1,67,1005.59,SSE,5.6,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
2,12 ก.ย. 65 13:00 น.,31.8,24.2,64,1008.09,ESE,3.7,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
3,12 ก.ย. 65 10:00 น.,28.7,23.3,73,1010.95,SSE,3.7,10.00,ไม่มีฝน,มีเมฆมาก
4,12 ก.ย. 65 07:00 น.,24.2,23.2,94,1009.49,S,5.6,10.00,0.6,มีเมฆเป็นส่วนมาก
5,12 ก.ย. 65 04:00 น.,25.0,24.7,98,1010.17,ลมสงบ,ลมสงบ,8.00,5.0,มีเมฆเต็มท้องฟ้า
6,12 ก.ย. 65 01:00 น.,26.0,24.8,93,1008.11,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
7,11 ก.ย. 65 22:00 น.,27.2,25.2,89,1009.89,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆบางส่วน
