,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,31.0,24.7,69,1006.81,SW,3.7,12.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
1,12 ก.ย. 65 16:00 น.,32.4,23.8,61,1005.65,NNW,3.7,12.00,ไม่มีฝน,มีเมฆบางส่วน
2,12 ก.ย. 65 13:00 น.,32.0,23.3,60,1008.45,N,5.6,12.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
3,12 ก.ย. 65 10:00 น.,29.8,22.8,66,1010.29,W,7.4,12.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
4,12 ก.ย. 65 07:00 น.,26.0,23.8,88,1008.74,W,5.6,12.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
5,12 ก.ย. 65 04:00 น.,26.2,23.3,84,1008.03,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆบางส่วน
6,12 ก.ย. 65 01:00 น.,27.0,23.3,80,1009.45,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆบางส่วน
7,11 ก.ย. 65 22:00 น.,28.5,23.4,74,1009.92,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆบางส่วน
