,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,30.1,26.6,82,1006.09,ลมสงบ,ลมสงบ,7.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
1,12 ก.ย. 65 16:00 น.,32.5,25.3,66,1005.52,ลมสงบ,ลมสงบ,8.00,ไม่มีฝน,มีเมฆมาก
2,12 ก.ย. 65 13:00 น.,31.9,25.1,67,1008.41,ลมสงบ,ลมสงบ,8.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
3,12 ก.ย. 65 10:00 น.,27.5,24.5,84,1010.12,ลมสงบ,ลมสงบ,8.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
4,12 ก.ย. 65 07:00 น.,26.4,25.0,92,1009.12,SE,7.4,8.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
5,12 ก.ย. 65 04:00 น.,26.4,24.7,90,1009.32,SE,7.4,8.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
6,12 ก.ย. 65 01:00 น.,26.8,25.1,90,1009.72,NE,7.4,8.00,ไม่มีฝน,มีเมฆมาก
7,11 ก.ย. 65 22:00 น.,27.9,25.5,87,1010.11,SE,7.4,8.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
