,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,24.2,23.2,94,1009.41,E,3.7,8.00,5.0,มีเมฆเต็มท้องฟ้า
1,12 ก.ย. 65 16:00 น.,29.0,23.6,73,1006.66,S,9.3,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
2,12 ก.ย. 65 13:00 น.,31.1,24.5,68,1007.97,ลมสงบ,ลมสงบ,12.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
3,12 ก.ย. 65 10:00 น.,27.1,24.2,84,1011.01,S,5.6,8.00,2.5,มีเมฆเต็มท้องฟ้า
4,12 ก.ย. 65 07:00 น.,24.4,23.7,96,1010.05,ลมสงบ,ลมสงบ,6.00,ไม่มีฝน,
5,12 ก.ย. 65 04:00 น.,24.1,23.6,97,1009.33,ลมสงบ,ลมสงบ,6.00,ไม่มีฝน,
6,12 ก.ย. 65 01:00 น.,24.0,23.6,97,1010.67,ลมสงบ,ลมสงบ,6.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
7,11 ก.ย. 65 22:00 น.,24.3,23.6,96,1011.35,ลมสงบ,ลมสงบ,7.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
