,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,29.3,24.1,74,1006.47,W,3.7,12.00,ไม่มีฝน,ท้องฟ้าโปร่ง
1,12 ก.ย. 65 16:00 น.,32.1,23.6,61,1005.04,ลมสงบ,ลมสงบ,12.00,ไม่มีฝน,ท้องฟ้าโปร่ง
2,12 ก.ย. 65 13:00 น.,29.2,23.1,70,1008.48,WNW,11.1,12.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
3,12 ก.ย. 65 10:00 น.,29.9,23.7,69,1009.99,SE,3.7,12.00,ไม่มีฝน,มีเมฆบางส่วน
4,12 ก.ย. 65 07:00 น.,25.4,24.5,95,1009.07,ลมสงบ,ลมสงบ,12.00,ไม่มีฝน,ท้องฟ้าโปร่ง
5,12 ก.ย. 65 04:00 น.,25.2,24.2,94,1008.05,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
6,12 ก.ย. 65 01:00 น.,25.9,24.0,89,1009.10,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆมาก
7,11 ก.ย. 65 22:00 น.,26.3,24.1,88,1009.64,NNW,5.6,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
