,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,29.5,23.7,71,1007.37,SSW,3.7,10.00,ไม่มีฝน,ท้องฟ้าโปร่ง
1,12 ก.ย. 65 16:00 น.,30.5,24.8,72,1005.95,ESE,5.6,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
2,12 ก.ย. 65 13:00 น.,31.7,23.6,62,1008.73,WNW,7.4,10.00,ไม่มีฝน,มีเมฆมาก
3,12 ก.ย. 65 10:00 น.,28.2,24.3,80,1010.03,SW,3.7,10.00,0.1,มีเมฆเต็มท้องฟ้า
4,12 ก.ย. 65 07:00 น.,25.0,23.7,92,1009.08,WNW,3.7,9.00,2.5,มีเมฆเต็มท้องฟ้า
5,12 ก.ย. 65 04:00 น.,26.0,23.1,84,1008.18,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
6,12 ก.ย. 65 01:00 น.,26.5,24.2,87,1009.51,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆมาก
7,11 ก.ย. 65 22:00 น.,27.0,24.0,83,1009.94,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
