,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,29.9,24.2,71,1006.89,W,3.7,10.00,ไม่มีฝน,ท้องฟ้าโปร่ง
1,12 ก.ย. 65 16:00 น.,33.5,23.4,56,1005.12,W,3.7,12.00,ไม่มีฝน,ท้องฟ้าโปร่ง
2,12 ก.ย. 65 13:00 น.,33.0,23.0,56,1007.87,SW,1.9,12.00,ไม่มีฝน,ท้องฟ้าโปร่ง
3,12 ก.ย. 65 10:00 น.,30.9,21.7,58,1010.70,SE,5.6,12.00,ไม่มีฝน,ท้องฟ้าโปร่ง
4,12 ก.ย. 65 07:00 น.,25.5,23.3,88,1009.68,ลมสงบ,ลมสงบ,12.00,ไม่มีฝน,มีเมฆบางส่วน
5,12 ก.ย. 65 04:00 น.,25.0,23.5,92,1008.90,ลมสงบ,ลมสงบ,12.00,ไม่มีฝน,มีเมฆบางส่วน
6,12 ก.ย. 65 01:00 น.,29.0,22.4,68,1009.55,ลมสงบ,ลมสงบ,12.00,29.0,มีเมฆเป็นส่วนมาก
7,11 ก.ย. 65 22:00 น.,27.0,23.3,80,1010.48,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
