,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 16:00 น.,26.0,23.1,84,1008.06,SW,11.1,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
1,12 ก.ย. 65 13:00 น.,31.5,24.2,65,1008.88,E,7.4,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
2,12 ก.ย. 65 10:00 น.,30.6,24.8,71,1010.32,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
3,12 ก.ย. 65 07:00 น.,25.2,24.2,94,1009.09,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
4,12 ก.ย. 65 04:00 น.,25.9,25.2,96,1008.81,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
5,12 ก.ย. 65 01:00 น.,26.2,25.3,95,1010.06,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
6,11 ก.ย. 65 22:00 น.,26.8,25.5,93,1010.51,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
