,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,28.0,24.4,81,1006.87,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,ท้องฟ้าโปร่ง
1,12 ก.ย. 65 16:00 น.,31.2,25.1,70,1005.74,SSW,7.4,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
2,12 ก.ย. 65 13:00 น.,31.0,24.3,68,1006.58,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
3,12 ก.ย. 65 10:00 น.,28.0,24.6,82,1010.15,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
4,12 ก.ย. 65 07:00 น.,25.5,24.8,96,1010.28,ลมสงบ,ลมสงบ,7.00,ไม่มีฝน,มีเมฆมาก
5,12 ก.ย. 65 04:00 น.,25.5,24.8,96,1008.74,ลมสงบ,ลมสงบ,7.00,ไม่มีฝน,มีเมฆมาก
6,12 ก.ย. 65 01:00 น.,26.0,25.0,94,1010.07,ลมสงบ,ลมสงบ,7.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
7,11 ก.ย. 65 22:00 น.,26.0,24.6,92,1010.57,ลมสงบ,ลมสงบ,7.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
