,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,23.4,22.3,94,1008.93,ลมสงบ,ลมสงบ,7.00,31.2,มีเมฆเต็มท้องฟ้า
1,12 ก.ย. 65 16:00 น.,24.2,23.2,94,1007.70,ลมสงบ,ลมสงบ,10.00,7.8,มีเมฆเต็มท้องฟ้า
2,12 ก.ย. 65 13:00 น.,30.4,24.1,69,1007.61,ลมสงบ,ลมสงบ,12.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
3,12 ก.ย. 65 10:00 น.,27.0,23.6,82,1010.61,ลมสงบ,ลมสงบ,12.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
4,12 ก.ย. 65 07:00 น.,23.5,23.0,97,1009.48,ลมสงบ,ลมสงบ,7.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
5,12 ก.ย. 65 04:00 น.,23.4,23.1,98,1008.81,ลมสงบ,ลมสงบ,5.00,ไม่มีฝน,มีเมฆเป็นส่วนมาก
6,12 ก.ย. 65 01:00 น.,23.5,23.0,97,1010.04,ลมสงบ,ลมสงบ,5.00,ไม่มีฝน,มีเมฆมาก
7,11 ก.ย. 65 22:00 น.,24.0,23.3,96,1010.81,ลมสงบ,ลมสงบ,6.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
