,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,25.7,23.3,87,1008.51,SSE,9.3,10.00,0.8,มีเมฆเต็มท้องฟ้า
1,12 ก.ย. 65 16:00 น.,26.0,24.6,92,1006.52,ESE,3.7,12.00,8.2,มีเมฆเต็มท้องฟ้า
2,12 ก.ย. 65 13:00 น.,30.0,22.7,65,1008.46,WSW,5.6,12.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
3,12 ก.ย. 65 10:00 น.,27.1,24.1,84,1010.77,SSE,5.6,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
4,12 ก.ย. 65 07:00 น.,24.1,23.2,95,1008.90,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
5,12 ก.ย. 65 04:00 น.,24.2,23.2,94,1008.74,ESE,3.7,,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
6,12 ก.ย. 65 01:00 น.,24.4,23.5,95,1009.41,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
7,11 ก.ย. 65 22:00 น.,24.7,23.8,95,1011.41,ลมสงบ,ลมสงบ,10.00,0.5,มีเมฆเต็มท้องฟ้า
