,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,25.1,23.6,92,1007.99,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
1,12 ก.ย. 65 16:00 น.,25.9,23.6,87,1007.08,ลมสงบ,ลมสงบ,10.00,0.6,มีเมฆเต็มท้องฟ้า
2,12 ก.ย. 65 13:00 น.,24.8,23.6,93,1010.72,SE,3.7,10.00,2.0,มีเมฆเต็มท้องฟ้า
3,12 ก.ย. 65 10:00 น.,24.0,23.3,96,1011.63,ESE,3.7,9.00,2.7,มีเมฆเต็มท้องฟ้า
4,12 ก.ย. 65 07:00 น.,23.6,21.3,87,1009.02,E,3.7,8.00,1.3,มีเมฆเต็มท้องฟ้า
5,12 ก.ย. 65 04:00 น.,24.0,23.1,95,1008.82,ลมสงบ,ลมสงบ,10.00,3.4,มีเมฆเต็มท้องฟ้า
6,12 ก.ย. 65 01:00 น.,24.2,23.2,94,1009.57,ลมสงบ,ลมสงบ,10.00,7.6,มีเมฆเต็มท้องฟ้า
7,11 ก.ย. 65 22:00 น.,24.8,23.5,92,1010.15,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆมาก
