,datetime,temp,dew_point,rh,pressure,wind_dir,wind_sp,visibility,rain_3h,cloud
0,12 ก.ย. 65 19:00 น.,27.8,24.9,84,1007.12,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
1,12 ก.ย. 65 16:00 น.,30.5,22.8,63,1006.70,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
2,12 ก.ย. 65 13:00 น.,29.7,23.6,70,1009.06,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
3,12 ก.ย. 65 10:00 น.,26.7,23.9,85,1011.01,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
4,12 ก.ย. 65 07:00 น.,23.3,23.0,98,1009.69,ลมสงบ,ลมสงบ,8.00,3.0,มีเมฆเต็มท้องฟ้า
5,12 ก.ย. 65 04:00 น.,23.2,22.9,98,1009.16,ลมสงบ,ลมสงบ,2.00,49.7,
6,12 ก.ย. 65 01:00 น.,24.5,24.2,98,1009.85,ลมสงบ,ลมสงบ,3.00,0.5,มีเมฆเต็มท้องฟ้า
7,11 ก.ย. 65 22:00 น.,24.7,24.0,96,1010.76,ลมสงบ,ลมสงบ,10.00,ไม่มีฝน,มีเมฆเต็มท้องฟ้า
