,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,แม่ฮ่องสอน,34.2,24.1,W,16.68,17:59,0,"1,055.8",2022-08-23,5.0,3.0,แม่ฮ่องสอน,48300.0,Mae Hong Son
1,west,ชุมพร,34.0,24.5,WNW,24.09,14:39,0,"1,420.0",2022-08-23,99.0,63.0,ชุมพร,48517.0,Chumphon
2,west,นครศรีธรรมราช,33.7,24.5,E,25.95,13:55,5.0,"2,017.0",2022-08-23,101.0,64.0,นครศรีธรรมราช,48552.0,Nakhon Si Thammarat
3,south,ภูเก็ต (ศูนย์ฯ),31.6,26.8,WSW,16.68,11:38,0.1,"1,493.9",2022-08-23,117.0,75.0,ภูเก็ต,48565.0,Phuket
4,south,ตะกั่วป่า,30.0,24.4,WSW,24.09,16:30,28.2,"2,560.2",2022-08-23,122.0,78.0,พังงา,48561.0,Phangnga
5,south,ระนอง,31.0,23.3,S,25.95,16:52,14.4,"2,746.5",2022-08-23,116.0,74.0,ระนอง,48532.0,Ranong
6,west,เกาะสมุย,34.5,25.0,WNW,22.24,11:28,0,"1,265.3",2022-08-23,111.0,72.0,สุราษฎร์ธานี,48550.0,Surat Thani
7,south,เกาะลันตา,30.7,24.2,SSW,33.36,10:40,23.0,"1,546.4",2022-08-23,119.0,76.0,กระบี่,48566.0,Krabi
8,west,พัทลุง สกษ.,33.3,25.8,WNW,37.07,15:30,0,"1,528.9",2022-08-23,115.0,73.0,พัทลุง,48560.0,Phatthalung
9,south,สตูล,30.8,23.7,WSW,25.95,09:29,5.0,"1,540.2",2022-08-23,123.0,79.0,สตูล,48570.0,Satun
10,west,หาดใหญ่,32.9,22.7,WNW,29.65,15:00,0.1,"1,054.0",2022-08-23,124.0,80.0,สงขลา,48569.0,Songkhla
11,south,ตรัง,31.6,24.3,SW,20.39,10:17,2.2,"1,620.5",2022-08-23,121.0,77.0,ตรัง,48567.0,Trang
12,west,ยะลา สกษ.,34.2,23.9,WSW,29.65,19:45,0,"1,314.7",2022-08-23,105.0,67.0,ยะลา,48581.0,Yala
13,north,เชียงราย,33.2,24.7,S,16.68,11:00,0,"1,443.0",2022-08-23,0.0,1.0,เชียงราย,48303.0,Chiang Rai
14,north,เชียงใหม่,34.7,24.0,W,16.68,17:50,0,"1,159.2",2022-08-23,2.0,2.0,เชียงใหม่,48327.0,Chiang Mai
15,north,ลำปาง,35.5,24.2,SSW,12.97,17:34,0,763.3,2022-08-23,24.0,13.0,ลำปาง,48328.0,Lampang
16,north,ลำพูน,34.4,24.0,S,14.83,16:07,0,884.0,2022-08-23,23.0,12.0,ลำพูน,48329.0,Lamphun
17,north,น่าน,34.3,24.5,,11.12,14:24,0,"1,094.2",2022-08-23,12.0,5.0,น่าน,48331.0,Nan
18,north,พะเยา,33.6,24.0,S,14.83,15:30,0,"1,008.6",2022-08-23,22.0,11.0,พะเยา,48310.0,Phayao
19,north,แพร่,34.8,24.1,WSW,16.68,13:10,0,860.1,2022-08-23,27.0,14.0,แพร่,48330.0,Phrae
20,north,พิษณุโลก,34.1,25.1,W,16.68,16:50,0,"1,025.2",2022-08-23,17.0,7.0,พิษณุโลก,48378.0,Phitsanulok
21,north,สุโขทัย,35.0,24.2,W,11.12,16:24,0,808.2,2022-08-23,20.0,10.0,สุโขทัย,48372.0,Sukhothai
