,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,แม่ฮ่องสอน,35.7,24.6,SSE,16.68,18:28,3.7,608.6,2022-07-09,5.0,3.0,แม่ฮ่องสอน,48300.0,Mae Hong Son
1,west,ชุมพร,28.8,24.5,W,37.07,14:05,16.7,"1,235.1",2022-07-09,99.0,63.0,ชุมพร,48517.0,Chumphon
2,west,นครศรีธรรมราช,33.8,24.3,NW,38.92,17:39,7.4,"1,763.6",2022-07-09,101.0,64.0,นครศรีธรรมราช,48552.0,Nakhon Si Thammarat
3,south,ภูเก็ต (ศูนย์ฯ),31.0,24.8,W,42.62,15:07,8.5,979.9,2022-07-09,117.0,75.0,ภูเก็ต,48565.0,Phuket
4,south,ตะกั่วป่า,29.8,23.8,W,77.84,14:08,11.6,"1,718.2",2022-07-09,122.0,78.0,พังงา,48561.0,Phangnga
5,south,ระนอง,27.8,23.7,WSW,31.51,13:44,82.6,"2,009.6",2022-07-09,116.0,74.0,ระนอง,48532.0,Ranong
6,west,เกาะสมุย,30.0,24.4,W,55.60,16:05,3.2,"1,064.4",2022-07-09,111.0,72.0,สุราษฎร์ธานี,48550.0,Surat Thani
7,south,เกาะลันตา,30.9,25.5,NE,42.62,19:40,7.6,886.8,2022-07-09,119.0,76.0,กระบี่,48566.0,Krabi
8,west,พัทลุง สกษ.,34.6,25.8,E,33.36,13:50,2.7,"1,356.7",2022-07-09,115.0,73.0,พัทลุง,48560.0,Phatthalung
9,south,สตูล,33.9,25.7,SW,16.68,15:05,2.2,"1,266.6",2022-07-09,123.0,79.0,สตูล,48570.0,Satun
10,west,หาดใหญ่,34.5,24.4,W,31.51,14:30,0.2,917.2,2022-07-09,124.0,80.0,สงขลา,48569.0,Songkhla
11,south,ตรัง,33.2,24.0,NNW,31.51,17:58,7.9,"1,242.6",2022-07-09,121.0,77.0,ตรัง,48567.0,Trang
12,west,ยะลา สกษ.,34.6,24.2,W,24.09,14:59,0.1,"1,093.1",2022-07-09,105.0,67.0,ยะลา,48581.0,Yala
13,north,เชียงราย,33.0,24.2,SSE,16.68,13:00,20.6,833.8,2022-07-09,0.0,1.0,เชียงราย,48303.0,Chiang Rai
14,north,เชียงใหม่,34.7,24.0,SSW,25.95,19:36,1.7,800.6,2022-07-09,2.0,2.0,เชียงใหม่,48327.0,Chiang Mai
15,north,ลำปาง,35.3,24.4,SW,22.24,18:10,2.8,459.5,2022-07-09,24.0,13.0,ลำปาง,48328.0,Lampang
16,north,ลำพูน,36.1,24.5,NNE,22.24,17:32,0.9,518.5,2022-07-09,23.0,12.0,ลำพูน,48329.0,Lamphun
17,north,น่าน,33.5,25.3,S,20.39,11:30,4.1,652.3,2022-07-09,12.0,5.0,น่าน,48331.0,Nan
18,north,พะเยา,34.2,23.0,SSE,18.53,18:54,2.0,790.2,2022-07-09,22.0,11.0,พะเยา,48310.0,Phayao
19,north,แพร่,,,,,,,,2022-07-09,27.0,14.0,แพร่,48330.0,Phrae
20,north,พิษณุโลก,34.0,24.2,W,33.36,17:30,12.6,589.8,2022-07-09,17.0,7.0,พิษณุโลก,48378.0,Phitsanulok
21,north,สุโขทัย,32.8,25.2,E,25.95,13:45,14.9,422.4,2022-07-09,20.0,10.0,สุโขทัย,48372.0,Sukhothai
