,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,แม่ฮ่องสอน,30.6,23.4,W,16.68,16:21,44.5,"1,235.6",2022-09-11,5.0,3.0,แม่ฮ่องสอน,48300.0,Mae Hong Son
1,west,ชุมพร,,,,,,,,2022-09-11,99.0,63.0,ชุมพร,48517.0,Chumphon
2,west,นครศรีธรรมราช,30.0,23.7,,12.97,15:07,0,"2,155.7",2022-09-11,101.0,64.0,นครศรีธรรมราช,48552.0,Nakhon Si Thammarat
3,south,ภูเก็ต (ศูนย์ฯ),32.2,28.0,W,22.24,15:24,0,"1,988.7",2022-09-11,117.0,75.0,ภูเก็ต,48565.0,Phuket
4,south,ตะกั่วป่า,33.2,24.8,W,22.24,11:50,0.8,"2,880.9",2022-09-11,122.0,78.0,พังงา,48561.0,Phangnga
5,south,ระนอง,31.6,24.9,WNW,33.36,12:53,20.8,"3,116.4",2022-09-11,116.0,74.0,ระนอง,48532.0,Ranong
6,west,เกาะสมุย,29.7,25.7,WSW,33.36,15:30,2.8,"1,344.3",2022-09-11,111.0,72.0,สุราษฎร์ธานี,48550.0,Surat Thani
7,south,เกาะลันตา,31.8,25.7,SW,37.07,23:35,0.4,"1,950.6",2022-09-11,119.0,76.0,กระบี่,48566.0,Krabi
8,west,พัทลุง สกษ.,,,,,,,,2022-09-11,115.0,73.0,พัทลุง,48560.0,Phatthalung
9,south,สตูล,29.9,25.9,W,16.68,15:06,0,"1,635.5",2022-09-11,123.0,79.0,สตูล,48570.0,Satun
10,west,หาดใหญ่,32.0,25.0,SW,37.07,12:40,10.4,"1,144.4",2022-09-11,124.0,80.0,สงขลา,48569.0,Songkhla
11,south,ตรัง,33.0,25.1,NW,29.65,16:17,1.9,"1,770.9",2022-09-11,121.0,77.0,ตรัง,48567.0,Trang
