,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,แม่ฮ่องสอน,32.6,23.8,W,11.12,11:09,9.0,"1,142.8",2022-09-08,5.0,3.0,แม่ฮ่องสอน,48300.0,Mae Hong Son
1,west,ชุมพร,30.4,23.3,SW,20.39,13:44,0.2,"1,497.1",2022-09-08,99.0,63.0,ชุมพร,48517.0,Chumphon
2,west,นครศรีธรรมราช,32.5,23.9,SE,16.68,12:31,0,"2,096.5",2022-09-08,101.0,64.0,นครศรีธรรมราช,48552.0,Nakhon Si Thammarat
3,south,ภูเก็ต (ศูนย์ฯ),30.6,24.1,NW,16.68,06:15,0,"1,988.7",2022-09-08,117.0,75.0,ภูเก็ต,48565.0,Phuket
4,south,ตะกั่วป่า,31.5,22.7,WSW,22.24,18:10,0,"2,876.9",2022-09-08,122.0,78.0,พังงา,48561.0,Phangnga
5,south,ระนอง,30.3,22.0,WSW,40.77,16:45,7.0,"3,095.6",2022-09-08,116.0,74.0,ระนอง,48532.0,Ranong
6,west,เกาะสมุย,33.6,24.0,W,38.92,14:40,0.6,"1,341.5",2022-09-08,111.0,72.0,สุราษฎร์ธานี,48550.0,Surat Thani
7,south,เกาะลันตา,30.5,25.0,WSW,33.36,15:15,0,"1,950.2",2022-09-08,119.0,76.0,กระบี่,48566.0,Krabi
8,west,พัทลุง สกษ.,31.3,24.8,W,22.24,17:00,0,"1,618.8",2022-09-08,115.0,73.0,พัทลุง,48560.0,Phatthalung
9,south,สตูล,31.0,23.7,WSW,29.65,02:35,1.9,"1,635.5",2022-09-08,123.0,79.0,สตูล,48570.0,Satun
10,west,หาดใหญ่,32.0,23.6,WSW,29.65,14:00,0.1,"1,131.4",2022-09-08,124.0,80.0,สงขลา,48569.0,Songkhla
11,south,ตรัง,32.7,24.0,SSW,22.24,13:15,0,"1,768.2",2022-09-08,121.0,77.0,ตรัง,48567.0,Trang
12,west,ยะลา สกษ.,29.5,23.6,W,16.68,14:46,0.2,"1,428.7",2022-09-08,105.0,67.0,ยะลา,48581.0,Yala
13,north,เชียงราย,33.3,24.4,E,24.09,14:00,1.6,"1,572.8",2022-09-08,0.0,1.0,เชียงราย,48303.0,Chiang Rai
14,north,เชียงใหม่,33.2,23.6,NW,20.39,14:21,4.5,"1,237.2",2022-09-08,2.0,2.0,เชียงใหม่,48327.0,Chiang Mai
15,north,ลำปาง,32.0,24.5,SE,20.39,18:38,25.1,872.7,2022-09-08,24.0,13.0,ลำปาง,48328.0,Lampang
16,north,ลำพูน,31.6,24.0,SE,24.09,20:18,16.6,"1,001.9",2022-09-08,23.0,12.0,ลำพูน,48329.0,Lamphun
17,north,น่าน,31.7,24.1,,7.41,10:25,10.1,"1,195.9",2022-09-08,12.0,5.0,น่าน,48331.0,Nan
