,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,แม่ฮ่องสอน,36.3,26.1,NNE,33.36,17:48,38.9,665.8,2022-07-19,5.0,3.0,แม่ฮ่องสอน,48300.0,Mae Hong Son
1,west,ชุมพร,32.7,26.2,WNW,33.36,14:10,0,"1,337.6",2022-07-19,99.0,63.0,ชุมพร,48517.0,Chumphon
2,west,นครศรีธรรมราช,34.6,25.6,ENE,12.97,18:03,0,"1,833.9",2022-07-19,101.0,64.0,นครศรีธรรมราช,48552.0,Nakhon Si Thammarat
3,south,ภูเก็ต (ศูนย์ฯ),31.8,27.9,W,16.68,18:46,0,"1,103.5",2022-07-19,117.0,75.0,ภูเก็ต,48565.0,Phuket
4,south,ตะกั่วป่า,31.8,25.7,WSW,22.24,13:50,8.6,"1,952.8",2022-07-19,122.0,78.0,พังงา,48561.0,Phangnga
5,south,ระนอง,30.5,24.9,SW,27.80,12:16,12.2,"2,252.5",2022-07-19,116.0,74.0,ระนอง,48532.0,Ranong
6,west,เกาะสมุย,33.0,26.5,W,38.92,16:35,0,"1,074.6",2022-07-19,111.0,72.0,สุราษฎร์ธานี,48550.0,Surat Thani
7,south,เกาะลันตา,31.0,25.2,SW,37.07,14:15,0,954.8,2022-07-19,119.0,76.0,กระบี่,48566.0,Krabi
8,west,พัทลุง สกษ.,34.6,26.4,W,29.65,14:32,0,"1,363.1",2022-07-19,115.0,73.0,พัทลุง,48560.0,Phatthalung
9,south,สตูล,32.2,25.0,WSW,18.53,14:20,0,"1,343.9",2022-07-19,123.0,79.0,สตูล,48570.0,Satun
10,west,หาดใหญ่,33.3,23.4,WSW,27.80,15:00,0.1,940.8,2022-07-19,124.0,80.0,สงขลา,48569.0,Songkhla
11,south,ตรัง,33.7,25.0,WNW,27.80,12:17,0,"1,291.0",2022-07-19,121.0,77.0,ตรัง,48567.0,Trang
12,west,ยะลา สกษ.,33.5,25.2,SSE,31.51,15:58,1.5,"1,103.6",2022-07-19,105.0,67.0,ยะลา,48581.0,Yala
13,north,เชียงราย,35.0,26.2,SSW,22.24,21:30,8.7,877.0,2022-07-19,0.0,1.0,เชียงราย,48303.0,Chiang Rai
14,north,เชียงใหม่,35.2,27.0,W,25.95,16:29,4.6,846.3,2022-07-19,2.0,2.0,เชียงใหม่,48327.0,Chiang Mai
15,north,ลำปาง,37.2,25.5,N,24.09,00:32,38.3,542.2,2022-07-19,24.0,13.0,ลำปาง,48328.0,Lampang
16,north,ลำพูน,36.3,27.2,NNE,25.95,23:57,7.5,581.9,2022-07-19,23.0,12.0,ลำพูน,48329.0,Lamphun
17,north,น่าน,34.5,25.5,ESE,7.41,13:52,9.4,751.2,2022-07-19,12.0,5.0,น่าน,48331.0,Nan
18,north,พะเยา,34.8,26.3,S,33.36,17:00,8.5,822.8,2022-07-19,22.0,11.0,พะเยา,48310.0,Phayao
19,north,แพร่,36.0,26.8,SSW,24.09,18:32,70.3,615.4,2022-07-19,27.0,14.0,แพร่,48330.0,Phrae
20,north,พิษณุโลก,35.7,26.0,WSW,22.24,10:40,22.2,682.5,2022-07-19,17.0,7.0,พิษณุโลก,48378.0,Phitsanulok
21,north,สุโขทัย,36.4,27.3,SW,20.39,17:10,10.3,493.6,2022-07-19,20.0,10.0,สุโขทัย,48372.0,Sukhothai
22,north,อุตรดิตถ์,36.0,28.0,SSW,18.53,20:22,34.8,623.9,2022-07-19,16.0,6.0,อุตรดิตถ์,48351.0,Uttaradit
23,middle,กาญจนบุรี,37.2,24.5,NW,14.83,21:35,0.1,571.1,2022-07-19,61.0,35.0,กาญจนบุรี,48450.0,Kanchanaburi
24,north,กำแพงเพชร,36.1,24.5,W,24.09,16:50,0.1,879.7,2022-07-19,18.0,8.0,กำแพงเพชร,48380.0,Kamphaeng Phet
25,north,พิจิตร สกษ.,35.0,27.8,S,38.92,23:05,3.2,553.6,2022-07-19,19.0,9.0,พิจิตร,48386.0,Phichit
26,north,เพชรบูรณ์,37.4,26.4,NNE,9.27,13:05,4.1,576.3,2022-07-19,28.0,15.0,เพชรบูรณ์,48379.0,Phetchabun
27,middle,สุพรรณบุรี,37.2,27.2,W,18.53,16:53,0.2,567.1,2022-07-19,69.0,38.0,สุพรรณบุรี,48425.0,Suphan Buri
28,north,ตาก,35.5,28.3,WSW,38.92,10:46,0.1,424.3,2022-07-19,7.0,4.0,ตาก,48376.0,Tak
29,middle,อุทัยธานี,36.2,26.1,WNW,7.41,19:43,32.7,715.0,2022-07-19,78.0,48.0,อุทัยธานี,48410.0,Uthai Thani
30,,,,,,,,,,,,,,,Ang Thong
31,middle,ชัยนาท สกษ.,36.6,26.1,S,20.39,14:30,2.6,630.7,2022-07-19,71.0,39.0,ชัยนาท,48402.0,Chai Nat
32,middle,ลพบุรี,37.6,27.2,SSE,16.68,20:00,8.3,326.2,2022-07-19,72.0,40.0,ลพบุรี,48426.0,Lop Buri
33,east,นครนายก,25.9,19.1,SSW,9.27,19:58,18.1,"1,532.3",2022-07-19,93.0,60.0,นครนายก,48417.0,Nakhon Nayok
34,east,ปราจีนบุรี,34.8,27.4,WNW,9.27,20:30,11.8,829.6,2022-07-19,87.0,56.0,ปราจีนบุรี,48430.0,Prachin Buri
35,middle,นครสวรรค์,36.1,26.0,SW,14.83,20:34,18.1,699.7,2022-07-19,63.0,36.0,นครสวรรค์,48400.0,Nakhon Sawan
36,middle,พระนครศรีอยุธยา,37.5,25.5,SW,22.24,20:20,15.2,439.5,2022-07-19,74.0,41.0,พระนครศรีอยุธยา,48415.0,Phra Nakhon Si Ayutthaya
