,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,แม่ฮ่องสอน,33.3,23.5,ESE,18.53,12:44,1.6,785.1,2022-07-31,5.0,3.0,แม่ฮ่องสอน,48300.0,Mae Hong Son
1,west,ชุมพร,32.8,24.5,W,33.36,16:06,3.0,"1,370.5",2022-07-31,99.0,63.0,ชุมพร,48517.0,Chumphon
2,west,นครศรีธรรมราช,35.0,24.9,SE,29.65,15:33,6.2,"1,898.0",2022-07-31,101.0,64.0,นครศรีธรรมราช,48552.0,Nakhon Si Thammarat
3,south,ภูเก็ต (ศูนย์ฯ),32.3,26.0,W,27.80,14:00,6.3,"1,262.1",2022-07-31,117.0,75.0,ภูเก็ต,48565.0,Phuket
4,south,ตะกั่วป่า,31.8,23.2,WSW,37.07,13:50,20.0,"2,225.6",2022-07-31,122.0,78.0,พังงา,48561.0,Phangnga
5,south,ระนอง,31.5,25.5,SW,35.21,11:31,9.4,"2,415.9",2022-07-31,116.0,74.0,ระนอง,48532.0,Ranong
6,west,เกาะสมุย,34.2,23.7,W,42.62,16:20,6.4,"1,193.3",2022-07-31,111.0,72.0,สุราษฎร์ธานี,48550.0,Surat Thani
7,south,เกาะลันตา,31.0,26.6,SSW,48.18,03:20,70.0,"1,285.2",2022-07-31,119.0,76.0,กระบี่,48566.0,Krabi
8,west,พัทลุง สกษ.,34.7,25.0,W,29.65,14:23,0,"1,457.7",2022-07-31,115.0,73.0,พัทลุง,48560.0,Phatthalung
9,south,สตูล,33.2,24.5,WSW,18.53,15:57,9.3,"1,434.1",2022-07-31,123.0,79.0,สตูล,48570.0,Satun
10,west,หาดใหญ่,34.6,23.5,WSW,29.65,15:00,0,964.0,2022-07-31,124.0,80.0,สงขลา,48569.0,Songkhla
11,south,ตรัง,34.0,24.7,W,22.24,12:29,18.4,"1,480.3",2022-07-31,121.0,77.0,ตรัง,48567.0,Trang
12,west,ยะลา สกษ.,35.0,24.0,NNE,25.95,15:49,0.1,"1,192.6",2022-07-31,105.0,67.0,ยะลา,48581.0,Yala
