,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,แม่ฮ่องสอน,30.2,24.7,ESE,11.12,11:31,2.6,624.2,2022-07-13,5.0,3.0,แม่ฮ่องสอน,48300.0,Mae Hong Son
1,west,ชุมพร,30.8,23.7,WSW,25.95,13:41,0.6,"1,319.7",2022-07-13,99.0,63.0,ชุมพร,48517.0,Chumphon
2,west,นครศรีธรรมราช,30.5,24.6,NW,46.33,07:38,0.1,"1,777.8",2022-07-13,101.0,64.0,นครศรีธรรมราช,48552.0,Nakhon Si Thammarat
3,south,ภูเก็ต (ศูนย์ฯ),31.3,24.0,W,18.53,14:35,0.6,"1,033.3",2022-07-13,117.0,75.0,ภูเก็ต,48565.0,Phuket
4,south,ตะกั่วป่า,31.2,23.9,WSW,22.24,14:30,0.6,"1,797.8",2022-07-13,122.0,78.0,พังงา,48561.0,Phangnga
5,south,ระนอง,30.0,22.9,W,25.95,15:02,0.1,"2,166.2",2022-07-13,116.0,74.0,ระนอง,48532.0,Ranong
6,west,เกาะสมุย,29.5,23.8,W,53.74,14:20,0,"1,074.2",2022-07-13,111.0,72.0,สุราษฎร์ธานี,48550.0,Surat Thani
7,south,เกาะลันตา,29.1,25.5,SW,40.77,15:50,5.0,952.0,2022-07-13,119.0,76.0,กระบี่,48566.0,Krabi
8,west,พัทลุง สกษ.,29.1,25.5,WNW,25.95,14:55,0,"1,361.9",2022-07-13,115.0,73.0,พัทลุง,48560.0,Phatthalung
9,south,สตูล,30.5,25.0,W,16.68,14:58,7.4,"1,343.9",2022-07-13,123.0,79.0,สตูล,48570.0,Satun
10,west,หาดใหญ่,31.6,23.7,W,27.80,13:00,1.4,928.6,2022-07-13,124.0,80.0,สงขลา,48569.0,Songkhla
11,south,ตรัง,29.4,23.8,WNW,25.95,05:28,1.5,"1,275.3",2022-07-13,121.0,77.0,ตรัง,48567.0,Trang
12,west,ยะลา สกษ.,33.0,24.2,W,27.80,12:20,0,"1,102.1",2022-07-13,105.0,67.0,ยะลา,48581.0,Yala
13,north,เชียงราย,30.3,24.0,SSW,37.07,12:30,3.0,862.5,2022-07-13,0.0,1.0,เชียงราย,48303.0,Chiang Rai
14,north,เชียงใหม่,28.6,25.0,W,18.53,08:24,18.6,839.1,2022-07-13,2.0,2.0,เชียงใหม่,48327.0,Chiang Mai
