,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,แม่ฮ่องสอน,34.2,25.1,SE,16.68,15:30,0.4,611.7,2022-07-12,5.0,3.0,แม่ฮ่องสอน,48300.0,Mae Hong Son
1,west,ชุมพร,28.6,23.4,WSW,31.51,13:52,5.4,"1,278.4",2022-07-12,99.0,63.0,ชุมพร,48517.0,Chumphon
2,west,นครศรีธรรมราช,31.1,24.5,NW,40.77,11:18,3.2,"1,773.8",2022-07-12,101.0,64.0,นครศรีธรรมราช,48552.0,Nakhon Si Thammarat
3,south,ภูเก็ต (ศูนย์ฯ),30.0,23.0,WSW,42.62,05:00,8.3,"1,031.6",2022-07-12,117.0,75.0,ภูเก็ต,48565.0,Phuket
4,south,ตะกั่วป่า,29.9,23.5,W,46.33,15:10,42.4,"1,786.4",2022-07-12,122.0,78.0,พังงา,48561.0,Phangnga
5,south,ระนอง,28.5,23.0,WSW,42.62,21:30,82.0,"2,154.8",2022-07-12,116.0,74.0,ระนอง,48532.0,Ranong
6,west,เกาะสมุย,30.0,25.2,W,44.48,10:10,6.7,"1,074.2",2022-07-12,111.0,72.0,สุราษฎร์ธานี,48550.0,Surat Thani
7,south,เกาะลันตา,29.5,25.0,SW,72.28,14:45,24.8,947.2,2022-07-12,119.0,76.0,กระบี่,48566.0,Krabi
8,west,พัทลุง สกษ.,30.4,25.2,W,38.92,14:11,1.2,"1,358.9",2022-07-12,115.0,73.0,พัทลุง,48560.0,Phatthalung
9,south,สตูล,30.0,24.5,WSW,37.07,09:29,35.0,"1,325.4",2022-07-12,123.0,79.0,สตูล,48570.0,Satun
10,west,หาดใหญ่,30.3,24.7,WNW,48.18,10:00,7.0,927.4,2022-07-12,124.0,80.0,สงขลา,48569.0,Songkhla
11,south,ตรัง,29.9,23.9,W,31.51,12:57,7.1,"1,267.2",2022-07-12,121.0,77.0,ตรัง,48567.0,Trang
12,west,ยะลา สกษ.,,,,,,,,2022-07-12,105.0,67.0,ยะลา,48581.0,Yala
13,north,เชียงราย,34.0,24.8,W,22.24,03:00,14.3,856.7,2022-07-12,0.0,1.0,เชียงราย,48303.0,Chiang Rai
14,north,เชียงใหม่,33.5,24.4,E,20.39,19:22,0.5,822.3,2022-07-12,2.0,2.0,เชียงใหม่,48327.0,Chiang Mai
15,north,ลำปาง,34.5,23.2,S,18.53,16:57,1.6,466.1,2022-07-12,24.0,13.0,ลำปาง,48328.0,Lampang
16,north,ลำพูน,34.3,25.0,E,22.24,19:11,0.1,538.0,2022-07-12,23.0,12.0,ลำพูน,48329.0,Lamphun
17,north,น่าน,34.0,25.5,SW,12.97,19:12,32.3,709.7,2022-07-12,12.0,5.0,น่าน,48331.0,Nan
18,north,พะเยา,33.4,24.4,N,22.24,14:11,7.4,808.3,2022-07-12,22.0,11.0,พะเยา,48310.0,Phayao
19,north,แพร่,33.5,25.5,SSW,18.53,16:30,8.4,528.3,2022-07-12,27.0,14.0,แพร่,48330.0,Phrae
20,north,พิษณุโลก,31.5,24.8,WSW,12.97,13:30,22.1,627.5,2022-07-12,17.0,7.0,พิษณุโลก,48378.0,Phitsanulok
21,north,สุโขทัย,33.2,24.8,S,31.51,19:50,10.0,452.9,2022-07-12,20.0,10.0,สุโขทัย,48372.0,Sukhothai
22,north,อุตรดิตถ์,33.8,26.6,SE,16.68,15:26,16.0,562.1,2022-07-12,16.0,6.0,อุตรดิตถ์,48351.0,Uttaradit
23,middle,กาญจนบุรี,33.7,21.9,WSW,16.68,10:33,1.7,561.8,2022-07-12,61.0,35.0,กาญจนบุรี,48450.0,Kanchanaburi
24,north,กำแพงเพชร,33.2,25.7,SW,18.53,18:39,2.0,862.5,2022-07-12,18.0,8.0,กำแพงเพชร,48380.0,Kamphaeng Phet
