,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,แม่ฮ่องสอน,32.2,24.9,ESE,12.97,14:42,15.4,800.5,2022-08-02,5.0,3.0,แม่ฮ่องสอน,48300.0,Mae Hong Son
1,west,ชุมพร,31.1,24.8,W,37.07,14:30,16.5,"1,387.0",2022-08-02,99.0,63.0,ชุมพร,48517.0,Chumphon
2,west,นครศรีธรรมราช,34.1,25.6,WNW,27.80,15:21,1.8,"1,900.8",2022-08-02,101.0,64.0,นครศรีธรรมราช,48552.0,Nakhon Si Thammarat
3,south,ภูเก็ต (ศูนย์ฯ),29.4,24.0,WSW,27.80,09:45,46.4,"1,323.8",2022-08-02,117.0,75.0,ภูเก็ต,48565.0,Phuket
4,south,ตะกั่วป่า,28.0,23.3,WSW,53.74,13:40,60.6,"2,297.6",2022-08-02,122.0,78.0,พังงา,48561.0,Phangnga
5,south,ระนอง,30.0,24.6,SW,40.77,12:02,28.8,"2,448.4",2022-08-02,116.0,74.0,ระนอง,48532.0,Ranong
6,west,เกาะสมุย,31.6,26.2,SW,40.77,15:20,27.4,"1,231.4",2022-08-02,111.0,72.0,สุราษฎร์ธานี,48550.0,Surat Thani
7,south,เกาะลันตา,30.2,24.3,SSW,46.33,12:45,4.2,"1,303.2",2022-08-02,119.0,76.0,กระบี่,48566.0,Krabi
8,west,พัทลุง สกษ.,32.0,24.6,WNW,24.09,15:20,27.9,"1,485.6",2022-08-02,115.0,73.0,พัทลุง,48560.0,Phatthalung
9,south,สตูล,32.7,24.0,WSW,14.83,15:10,18.2,"1,452.3",2022-08-02,123.0,79.0,สตูล,48570.0,Satun
10,west,หาดใหญ่,32.4,22.8,SW,18.53,15:30,6.6,970.6,2022-08-02,124.0,80.0,สงขลา,48569.0,Songkhla
11,south,ตรัง,33.4,24.4,SSW,29.65,14:10,3.8,"1,491.4",2022-08-02,121.0,77.0,ตรัง,48567.0,Trang
12,west,ยะลา สกษ.,34.5,24.5,E,29.65,14:04,59.0,"1,251.9",2022-08-02,105.0,67.0,ยะลา,48581.0,Yala
13,north,เชียงราย,32.9,24.5,SE,42.62,22:40,14.5,"1,047.4",2022-08-02,0.0,1.0,เชียงราย,48303.0,Chiang Rai
14,north,เชียงใหม่,31.9,25.0,SE,24.09,17:10,27.7,965.7,2022-08-02,2.0,2.0,เชียงใหม่,48327.0,Chiang Mai
15,north,ลำปาง,34.0,25.0,ESE,20.39,12:43,0.6,599.1,2022-08-02,24.0,13.0,ลำปาง,48328.0,Lampang
16,north,ลำพูน,32.5,25.2,SW,25.95,10:40,13.0,656.3,2022-08-02,23.0,12.0,ลำพูน,48329.0,Lamphun
17,north,น่าน,34.8,25.0,E,12.97,13:07,4.2,858.4,2022-08-02,12.0,5.0,น่าน,48331.0,Nan
18,north,พะเยา,33.6,24.2,E,27.80,22:09,10.6,871.6,2022-08-02,22.0,11.0,พะเยา,48310.0,Phayao
19,north,แพร่,34.3,24.2,WNW,16.68,15:20,15.1,701.5,2022-08-02,27.0,14.0,แพร่,48330.0,Phrae
20,north,พิษณุโลก,33.9,24.3,SSW,24.09,13:10,0.5,747.8,2022-08-02,17.0,7.0,พิษณุโลก,48378.0,Phitsanulok
21,north,สุโขทัย,34.0,25.0,ESE,59.30,20:20,44.5,582.4,2022-08-02,20.0,10.0,สุโขทัย,48372.0,Sukhothai
22,north,อุตรดิตถ์,34.5,25.0,E,11.12,17:06,0,729.2,2022-08-02,16.0,6.0,อุตรดิตถ์,48351.0,Uttaradit
23,middle,กาญจนบุรี,33.0,21.7,SE,12.97,12:07,4.4,657.2,2022-08-02,61.0,35.0,กาญจนบุรี,48450.0,Kanchanaburi
24,north,กำแพงเพชร,32.9,25.4,S,25.95,16:56,5.2,955.7,2022-08-02,18.0,8.0,กำแพงเพชร,48380.0,Kamphaeng Phet
25,north,พิจิตร สกษ.,32.9,25.0,SE,33.36,17:02,1.0,637.9,2022-08-02,19.0,9.0,พิจิตร,48386.0,Phichit
26,north,เพชรบูรณ์,33.7,24.3,SE,14.83,17:35,3.5,661.9,2022-08-02,28.0,15.0,เพชรบูรณ์,48379.0,Phetchabun
27,middle,สุพรรณบุรี,32.1,24.5,SSW,22.24,17:41,5.0,727.5,2022-08-02,69.0,38.0,สุพรรณบุรี,48425.0,Suphan Buri
28,north,ตาก,32.8,24.3,SW,22.24,15:48,0.8,494.3,2022-08-02,7.0,4.0,ตาก,48376.0,Tak
29,middle,อุทัยธานี,33.5,25.8,SSW,29.65,15:31,1.5,814.2,2022-08-02,78.0,48.0,อุทัยธานี,48410.0,Uthai Thani
30,,,,,,,,,,,,,,,Ang Thong
31,middle,ชัยนาท สกษ.,33.0,24.5,SSE,33.36,17:20,10.1,766.4,2022-08-02,71.0,39.0,ชัยนาท,48402.0,Chai Nat
32,middle,ลพบุรี,33.7,24.4,S,35.21,13:02,1.4,418.5,2022-08-02,72.0,40.0,ลพบุรี,48426.0,Lop Buri
33,east,นครนายก,21.9,18.5,SSW,12.97,20:10,28.4,"1,746.7",2022-08-02,93.0,60.0,นครนายก,48417.0,Nakhon Nayok
34,east,ปราจีนบุรี,31.4,26.2,E,11.12,11:00,25.0,898.4,2022-08-02,87.0,56.0,ปราจีนบุรี,48430.0,Prachin Buri
35,middle,นครสวรรค์,34.0,24.8,S,20.39,16:07,0.8,856.5,2022-08-02,63.0,36.0,นครสวรรค์,48400.0,Nakhon Sawan
36,middle,พระนครศรีอยุธยา,32.5,22.1,SW,22.24,12:30,0.8,509.7,2022-08-02,74.0,41.0,พระนครศรีอยุธยา,48415.0,Phra Nakhon Si Ayutthaya
37,middle,ปทุมธานี สกษ.,31.5,23.7,SW,18.53,13:25,3.4,863.6,2022-08-02,76.0,43.0,ปทุมธานี,48419.0,Pathum Thani
38,,,,,,,,,,,,,,,Sing Buri
39,,,,,,,,,,,,,,,Saraburi
40,middle,กรุงเทพมหานคร,30.6,24.5,S,24.09,09:07,4.1,"1,116.5",2022-08-02,65.0,37.0,กรุงเทพมหานคร,48455.0,Bangkok Metropolis
41,,,,,,,,,,,,,,,Nonthaburi
42,middle,นครปฐม,32.0,24.0,ESE,22.24,12:13,0.1,483.2,2022-08-02,79.0,50.0,นครปฐม,48451.0,Nakhon Pathom
43,west,เพชรบุรี,32.6,23.8,,,,1.0,528.5,2022-08-02,107.0,70.0,เพชรบุรี,48465.0,Phetchaburi
44,west,หัวหิน,32.3,26.1,,,,2.9,641.9,2022-08-02,108.0,71.0,ประจวบคีรีขันธ์,48475.0,Prachuap Khiri Khan
45,middle,ราชบุรี,31.0,25.0,SSW,24.09,12:25,0.2,553.0,2022-08-02,75.0,42.0,ราชบุรี,48464.0,Ratchaburi
46,middle,นำร่อง,29.9,26.1,SSW,29.65,18:48,51.2,692.2,2022-08-02,80.0,51.0,สมุทรปราการ,48457.0,Samut Prakan
47,,,,,,,,,,,,,,,Samut Sakhon
48,middle,สมุทรสงคราม,30.4,24.6,SW,31.51,13:54,0.7,436.5,2022-08-02,77.0,46.0,สมุทรสงคราม,48438.0,Samut Songkhram
49,north east,ศรีสะเกษ,33.5,25.5,SE,25.95,14:19,1.6,803.8,2022-08-02,53.0,30.0,ศรีสะเกษ,48409.0,Si Sa Ket
50,north east,อุบลราชธานี (ศูนย์ฯ),34.1,24.6,SW,29.65,15:38,0.4,"1,092.9",2022-08-02,36.0,19.0,อุบลราชธานี,48407.0,Ubon Ratchathani
51,north east,อำนาจเจริญ,32.7,24.6,S,29.65,16:18,11.8,852.0,2022-08-02,60.0,34.0,อำนาจเจริญ,48391.0,Amnat Charoen
52,north east,ยโสธร,32.9,25.5,SW,27.80,15:14,6.0,957.1,2022-08-02,54.0,31.0,ยโสธร,48406.0,Yasothon
53,east,พัทยา,29.5,25.7,WSW,18.53,12:30,8.8,656.7,2022-08-02,94.0,61.0,ชลบุรี,48461.0,Chon Buri
54,east,ฉะเชิงเทรา,32.0,24.6,SW,11.12,12:30,2.5,903.9,2022-08-02,92.0,59.0,ฉะเชิงเทรา,48458.0,Chachoengsao
55,east,จันทบุรี,29.8,24.3,SE,18.53,09:34,41.0,"1,529.6",2022-08-02,90.0,58.0,จันทบุรี,48480.0,Chanthaburi
56,east,สระแก้ว,31.5,25.5,SSW,7.41,16:00,0.2,881.7,2022-08-02,83.0,53.0,สระแก้ว,48440.0,Sa Kaeo
57,east,ระยอง,30.0,25.6,SW,18.53,21:25,23.3,705.2,2022-08-02,85.0,55.0,ระยอง,48478.0,Rayong
58,east,ตราด,31.6,23.5,W,24.09,00:04,13.2,"2,600.2",2022-08-02,89.0,57.0,ตราด,48501.0,Trat
59,north east,บุรีรัมย์,32.0,25.2,,,,19.6,"1,211.2",2022-08-02,58.0,33.0,บุรีรัมย์,48437.0,Buri Ram
60,north east,ชัยภูมิ,32.5,24.4,WSW,33.36,18:30,0.9,842.1,2022-08-02,52.0,29.0,ชัยภูมิ,48403.0,Chaiyaphum
61,north east,ขอนแก่น,30.0,25.6,SW,29.65,11:55,1.2,871.8,2022-08-02,34.0,18.0,ขอนแก่น,48381.0,Khon Kaen
62,north east,กาฬสินธุ์,31.8,25.5,SSW,9.27,18:30,2.6,979.1,2022-08-02,51.0,28.0,กาฬสินธุ์,48390.0,Kalasin
63,north east,มหาสารคาม,31.5,25.6,SW,25.95,11:20,43.5,731.5,2022-08-02,50.0,27.0,มหาสารคาม,48382.0,Maha Sarakham
64,north east,นครราชสีมา,32.9,25.4,W,33.36,14:11,9.1,752.3,2022-08-02,38.0,20.0,นครราชสีมา,48431.0,Nakhon Ratchasima
65,north east,ร้อยเอ็ด,33.0,26.0,SW,27.80,15:28,5.0,"1,004.3",2022-08-02,41.0,21.0,ร้อยเอ็ด,48405.0,Roi Et
66,north east,สุรินทร์,33.0,24.5,S,25.95,19:37,0,"1,119.6",2022-08-02,55.0,32.0,สุรินทร์,48432.0,Surin
67,north east,เลย,32.9,23.5,N,25.95,14:54,0,900.9,2022-08-02,32.0,17.0,เลย,48353.0,Loei
68,north east,หนองคาย,33.5,25.6,ESE,16.68,10:20,0,"1,375.7",2022-08-02,31.0,16.0,หนองคาย,48352.0,Nong Khai
69,north east,สกลนคร,32.6,25.1,SSE,25.95,12:37,0.9,786.9,2022-08-02,48.0,26.0,สกลนคร,48356.0,Sakon Nakhon
70,north east,อุดรธานี,33.5,26.1,SE,27.80,15:14,6.2,815.8,2022-08-02,44.0,23.0,อุดรธานี,48354.0,Udon Thani
71,north east,หนองบัวลำภู,32.5,25.2,S,22.24,14:30,2.8,645.3,2022-08-02,45.0,24.0,หนองบัวลำภู,48360.0,Nong Bua Lam Phu
