,date,min_temp,max_temp,max_wind_dir,max_wind_sp,rain_24h,note
0,03 ก.ย. 65,23.8,33.2,240,37.1,0.6,ท้องฟ้ามีเมฆเป็นส่วนมาก ทัศนวิสัย 10 กม. ทิศทางลมเฉลี่ย ซว. ความเร็วลมประมาณ 9-12 นอต ช่วงบ่ายมีฝนระยะไกลบริเวณรอบๆ สนามบิน
1,02 ก.ย. 65,23.4,33.1,250,42.6,ไม่มีฝน,ท้องฟ้ามีเมฆเป็นส่วนมากกับมีฟ้าหลัวชื้นในช่วงเช้า ทัศนวิสัย 7-10 กม. ทิศทางลมเฉลี่ย ซว. ความเร็วลมเฉลี่ยประมาณ 11-15 นอต ช่วงบ่ายมีฝนระยะไกลบริเวณรอบๆ สนามบิน
2,01 ก.ย. 65,22.3,34.7,260,27.8,4.6,ท้องฟ้ามีเมฆเป็นส่วนมากกับมีฟ้าหลัวชื้นในช่วงเช้า ทัศนวิสัย 8-10 กม. ทิศทางลมเฉลี่ยค่อนข้างแปรปรวน ความเร็วลมเฉลี่ยประมาณ 6-11 นอต ช่วงบ่ายมีฝนระยะไกลบริเวณรอบๆ สนามบิน กับมีฝนฟ้าคะนองตกบริเวณสนามบิน
3,31 ส.ค. 65,23.4,34.2,240,38.9,14.8,"ท้องฟ้ามีเมฆเป็นส่วนมากกับมีฟ้าหลัวชื้นและหมอกในช่วงเช้า ช่วงเย็นมีฝนระยะไกลทางด้านทิศ ซ. และมีพายุฝนฟ้าคะนองที่สถานี
ทิศทางลมเฉลี่ยทิศแปรปรวน ความเร็วลมเฉลี่ย 2-6 นอต"
4,30 ส.ค. 65,23.2,32.2,010,22.2,ไม่มีฝน,ท้องฟ้ามีเมฆเป็นส่วนมาก มีฟ้าหลัวชื้นในตอนเช้า ทัศนวิสัย10 กม. ทิศทางลมแปรปรวน ความเร็วลมเฉลี่ยประมาณ 3-6 นอต ช่วงบ่ายมีฝนระยะไกลบริเวณรอบๆ สนามบิน
5,29 ส.ค. 65,23.5,30.3,340,14.8,ฝนเล็กน้อย,ท้องฟ้ามีเมฆเป็นส่วนมาก ทัศนวิสัย10 กม. ทิศทางลมแปรปรวน ความเร็วลมเฉลี่ยประมาณ 1-4 นอต ช่วงบ่ายมีฝนระยะไกลบริเวณรอบๆ สนามบิน กับมีฝนตกเล็กน้อยที่สนามบินในช่วงค่ำ
6,28 ส.ค. 65,22.8,32.9,230,24.1,1.8,ท้องฟ้ามีเมฆเป็นส่วนมากกับมีฟ้าหลัวชื้นในช่วงเช้า ทัศนวิสัย 9-10 กม. ทิศทางลมเฉลี่ยทิศ ซว. ความเร็วลมเฉลี่ยประมาณ 4-7 นอต ช่วงบ่ายมีฝนระยะไกลบริเวณรอบๆ สนามบิน กับมีฝนตกเล็กน้อยที่สนามบินในช่วงบบ่ายถึงเย็น
