,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,เชียงราย,35.3,25.5,S,16.68,15:30,0,871.2,2022-07-18,0,1,เชียงราย,48303,Chiang Rai
1,north,เชียงราย สกษ.,35.2,23.5,NNE,18.53,12:15,0,937.8,2022-07-18,1,1,เชียงราย,48304,
2,north,เชียงใหม่,35.7,25.4,S,22.24,21:35,0,846.0,2022-07-18,2,2,เชียงใหม่,48327,Chiang Mai
3,north,ดอยอ่างขาง,26.0,18.5,W,46.33,03:00,0,"1,029.4",2022-07-18,3,2,เชียงใหม่,48302,
4,north,แม่โจ้ สกษ.,,,,,,,,2022-07-18,4,2,เชียงใหม่,48326,
5,north,แม่ฮ่องสอน,35.7,25.4,ESE,16.68,22:14,0,665.8,2022-07-18,5,3,แม่ฮ่องสอน,48300,Mae Hong Son
6,north,แม่สะเรียง,34.8,24.1,ESE,20.39,15:54,0,652.6,2022-07-18,6,3,แม่ฮ่องสอน,48325,
7,north,ตาก,36.1,27.6,W,37.07,13:33,0,417.9,2022-07-18,7,4,ตาก,48376,Tak
8,north,แม่สอด,34.0,24.0,WSW,29.65,15:40,5.1,744.8,2022-07-18,8,4,ตาก,48375,
9,north,เขื่อนภูมิพล,36.0,26.0,W,18.53,20:30,0,368.3,2022-07-18,9,4,ตาก,48377,
10,,ดอยมูเซอ สกษ.,,,,,,,,,10,4,ตาก,48387,
11,north,อุ้มผาง,31.0,21.3,NNE,12.97,14:40,6.2,920.9,2022-07-18,11,4,ตาก,48385,
12,north,น่าน,36.4,26.0,SE,14.83,12:59,0.4,725.5,2022-07-18,12,5,น่าน,48331,Nan
13,north,น่าน สกษ.,34.5,25.8,S,18.53,15:24,8.0,673.3,2022-07-18,13,5,น่าน,48333,
14,north,ท่าวังผา,35.5,26.2,S,18.53,08:50,2.5,921.1,2022-07-18,14,5,น่าน,48315,
15,north,ทุ่งช้าง,33.7,25.0,SE,9.27,10:40,31.5,962.4,2022-07-18,15,5,น่าน,48307,
16,north,อุตรดิตถ์,38.1,27.0,SW,18.53,15:30,0,623.9,2022-07-18,16,6,อุตรดิตถ์,48351,Uttaradit
17,north,พิษณุโลก,35.4,25.5,NNE,18.53,11:05,0,660.1,2022-07-18,17,7,พิษณุโลก,48378,Phitsanulok
18,north,กำแพงเพชร,36.0,24.7,N,18.53,16:52,0,877.9,2022-07-18,18,8,กำแพงเพชร,48380,Kamphaeng Phet
19,north,พิจิตร สกษ.,36.0,25.8,W,22.24,11:54,0,521.9,2022-07-18,19,9,พิจิตร,48386,Phichit
20,north,สุโขทัย,36.8,25.7,W,20.39,19:11,0,483.8,2022-07-18,20,10,สุโขทัย,48372,Sukhothai
21,north,ศรีสำโรง สกษ.,,,,,,,,2022-07-18,21,10,สุโขทัย,48373,
22,north,พะเยา,35.7,25.3,SSE,20.39,20:10,0,819.6,2022-07-18,22,11,พะเยา,48310,Phayao
23,north,ลำพูน,37.0,25.6,WSW,24.09,20:17,0,578.5,2022-07-18,23,12,ลำพูน,48329,Lamphun
24,north,ลำปาง,37.5,25.4,WSW,24.09,13:31,0,542.2,2022-07-18,24,13,ลำปาง,48328,Lampang
25,north,เถิน,37.3,24.0,S,18.53,20:05,0,634.3,2022-07-18,25,13,ลำปาง,48324,
26,north,ลำปาง สกษ.,34.5,25.0,NNE,14.83,19:41,0,826.5,2022-07-18,26,13,ลำปาง,48334,
27,north,แพร่,36.0,25.6,WNW,18.53,12:35,0,613.0,2022-07-18,27,14,แพร่,48330,Phrae
28,north,เพชรบูรณ์,35.7,25.2,SSE,11.12,11:30,0,572.0,2022-07-18,28,15,เพชรบูรณ์,48379,Phetchabun
29,north,หล่มสัก,35.7,24.9,S,5.56,16:30,0,451.2,2022-07-18,29,15,เพชรบูรณ์,48374,
30,north,วิเชียรบุรี,35.1,25.8,WSW,18.53,14:34,0,829.1,2022-07-18,30,15,เพชรบูรณ์,48413,
31,north east,หนองคาย,36.0,26.5,NNW,27.80,20:43,0.8,"1,161.9",2022-07-18,31,16,หนองคาย,48352,Nong Khai
32,north east,เลย,35.7,24.4,N,18.53,15:53,0,806.1,2022-07-18,32,17,เลย,48353,Loei
33,north east,เลย สกษ.,36.1,24.6,N,18.53,14:50,1.9,658.0,2022-07-18,33,17,เลย,48350,
34,north east,ขอนแก่น,35.0,26.3,SE,18.53,15:00,0.1,764.8,2022-07-18,34,18,ขอนแก่น,48381,Khon Kaen
35,north east,ท่าพระ สกษ.,33.9,26.2,S,14.83,09:25,0,744.4,2022-07-18,35,18,ขอนแก่น,48384,
36,north east,อุบลราชธานี (ศูนย์ฯ),34.3,26.0,W,14.83,14:29,0,937.9,2022-07-18,36,19,อุบลราชธานี,48407,Ubon Ratchathani
37,north east,อุบลราชธานี สกษ.,33.7,23.5,SW,11.12,08:35,0,827.8,2022-07-18,37,19,อุบลราชธานี,48408,
38,north east,นครราชสีมา,35.0,25.4,WNW,25.95,11:29,0,590.7,2022-07-18,38,20,นครราชสีมา,48431,Nakhon Ratchasima
39,north east,ปากช่อง สกษ.,31.9,23.3,W,29.65,10:19,0,606.4,2022-07-18,39,20,นครราชสีมา,48435,
40,north east,โชคชัย,35.3,24.9,W,12.97,13:35,0,528.2,2022-07-18,40,20,นครราชสีมา,48434,
41,north east,ร้อยเอ็ด,34.8,25.8,SW,24.09,12:10,0,888.8,2022-07-18,41,21,ร้อยเอ็ด,48405,Roi Et
42,north east,ร้อยเอ็ด สกษ.,33.4,25.7,S,16.68,13:30,0,995.7,2022-07-18,42,21,ร้อยเอ็ด,48404,
43,north east,มุกดาหาร,34.5,26.5,SW,22.24,15:41,0,680.3,2022-07-18,43,22,มุกดาหาร,48383,Mukdahan
44,north east,อุดรธานี,35.6,26.4,SSW,25.95,21:57,0.1,724.3,2022-07-18,44,23,อุดรธานี,48354,Udon Thani
45,north east,หนองบัวลำภู,36.0,25.6,W,22.24,20:46,9.0,550.6,2022-07-18,45,24,หนองบัวลำภู,48360,Nong Bua Lam Phu
46,north east,นครพนม,34.7,25.4,ESE,20.39,14:35,1.0,932.9,2022-07-18,46,25,นครพนม,48357,Nakhon Phanom
47,north east,นครพนม สกษ.,34.0,26.0,N,14.83,23:59,0,940.9,2022-07-18,47,25,นครพนม,48358,
48,north east,สกลนคร,34.9,25.5,SSW,16.68,09:39,1.0,718.5,2022-07-18,48,26,สกลนคร,48356,Sakon Nakhon
49,north east,สกลนคร สกษ.,34.6,25.8,WSW,16.68,10:13,0,943.7,2022-07-18,49,26,สกลนคร,48355,
50,north east,มหาสารคาม,35.1,26.0,WSW,22.24,17:20,0,585.3,2022-07-18,50,27,มหาสารคาม,48382,Maha Sarakham
51,north east,กาฬสินธุ์,34.1,24.5,W,9.27,16:30,0,859.4,2022-07-18,51,28,กาฬสินธุ์,48390,Kalasin
52,north east,ชัยภูมิ,34.5,25.7,WNW,33.36,14:37,0,724.1,2022-07-18,52,29,ชัยภูมิ,48403,Chaiyaphum
53,north east,ศรีสะเกษ,34.5,26.5,SW,20.39,10:26,0,683.3,2022-07-18,53,30,ศรีสะเกษ,48409,Si Sa Ket
54,north east,ยโสธร,33.2,26.4,W,24.09,11:04,0,833.7,2022-07-18,54,31,ยโสธร,48406,Yasothon
55,north east,สุรินทร์,34.8,25.5,SW,16.68,09:25,0,"1,036.0",2022-07-18,55,32,สุรินทร์,48432,Surin
56,north east,สุรินทร์ สกษ.,35.0,25.8,S,27.80,22:20,0,910.6,2022-07-18,56,32,สุรินทร์,48433,
57,north east,ท่าตูม,34.5,24.9,E,14.83,18:00,0,458.0,2022-07-18,57,32,สุรินทร์,48416,
58,north east,บุรีรัมย์,33.9,24.9,,,,0,"1,055.5",2022-07-18,58,33,บุรีรัมย์,48437,Buri Ram
59,north east,นางรอง,35.1,25.3,W,18.53,12:42,1.2,"1,080.6",2022-07-18,59,33,บุรีรัมย์,48436,
60,north east,อำนาจเจริญ,32.8,25.9,SW,18.53,15:27,0,727.8,2022-07-18,60,34,อำนาจเจริญ,48391,Amnat Charoen
61,middle,กาญจนบุรี,36.3,23.0,WSW,16.68,10:43,0,567.8,2022-07-18,61,35,กาญจนบุรี,48450,Kanchanaburi
62,middle,ทองผาภูมิ,34.8,24.2,N,16.68,13:11,0.6,883.9,2022-07-18,62,35,กาญจนบุรี,48421,
63,middle,นครสวรรค์,35.7,25.5,S,11.12,14:33,0,697.0,2022-07-18,63,36,นครสวรรค์,48400,Nakhon Sawan
64,middle,ตากฟ้า สกษ.,35.5,25.1,N,12.97,12:32,0,565.7,2022-07-18,64,36,นครสวรรค์,48401,
65,middle,กรุงเทพมหานคร,35.6,27.4,N,25.95,12:47,0,802.2,2022-07-18,65,37,กรุงเทพมหานคร,48455,Bangkok Metropolis
66,middle,กรุงเทพฯ ท่าเรือคลองเตย,35.3,27.0,WNW,11.12,17:00,0,631.7,2022-07-18,66,37,กรุงเทพมหานคร,48454,
67,middle,กรุงเทพฯ บางนา สกษ.,35.9,27.0,WNW,20.39,11:12,12.6,767.4,2022-07-18,67,37,กรุงเทพมหานคร,48453,
68,middle,สนามบินดอนเมือง,34.9,26.7,WNW,35.21,14:00,0,789.4,2022-07-18,68,37,กรุงเทพมหานคร,48456,
69,middle,สุพรรณบุรี,36.7,26.0,WNW,14.83,12:42,0,550.2,2022-07-18,69,38,สุพรรณบุรี,48425,Suphan Buri
70,middle,อู่ทอง สกษ.,37.4,22.6,E,11.12,15:11,0,382.5,2022-07-18,70,38,สุพรรณบุรี,48427,
71,middle,ชัยนาท สกษ.,36.0,25.5,W,18.53,14:55,0,629.0,2022-07-18,71,39,ชัยนาท,48402,Chai Nat
72,middle,ลพบุรี,36.5,26.0,SSE,18.53,08:07,0,311.8,2022-07-18,72,40,ลพบุรี,48426,Lop Buri
73,middle,บัวชุม,36.4,25.4,SSW,25.95,08:10,0,678.3,2022-07-18,73,40,ลพบุรี,48418,
