,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,เชียงราย,36.0,24.7,SE,25.95,13:20,0,957.9,2022-07-27,0,1,เชียงราย,48303,Chiang Rai
1,north,เชียงราย สกษ.,35.7,23.4,SW,11.12,12:07,0,"1,128.6",2022-07-27,1,1,เชียงราย,48304,
2,north,เชียงใหม่,37.3,25.2,SE,20.39,15:29,0,913.2,2022-07-27,2,2,เชียงใหม่,48327,Chiang Mai
3,north,ดอยอ่างขาง,25.0,17.7,WSW,11.12,10:00,0.4,"1,097.3",2022-07-27,3,2,เชียงใหม่,48302,
4,north,แม่โจ้ สกษ.,,,,,,,,2022-07-27,4,2,เชียงใหม่,48326,
5,north,แม่ฮ่องสอน,37.2,24.0,ESE,25.95,15:51,0,743.1,2022-07-27,5,3,แม่ฮ่องสอน,48300,Mae Hong Son
6,north,แม่สะเรียง,37.8,22.5,E,16.68,20:19,0,668.4,2022-07-27,6,3,แม่ฮ่องสอน,48325,
7,north,ตาก,36.9,26.0,E,16.68,15:21,0,457.0,2022-07-27,7,4,ตาก,48376,Tak
8,north,แม่สอด,36.8,24.5,S,25.95,15:24,0,768.3,2022-07-27,8,4,ตาก,48375,
9,north,เขื่อนภูมิพล,37.8,25.8,SE,12.97,11:36,0,470.9,2022-07-27,9,4,ตาก,48377,
10,,ดอยมูเซอ สกษ.,,,,,,,,,10,4,ตาก,48387,
11,north,อุ้มผาง,34.0,21.5,NE,9.27,13:50,1.0,"1,001.9",2022-07-27,11,4,ตาก,48385,
12,north,น่าน,37.7,24.4,SSW,9.27,14:12,0,818.3,2022-07-27,12,5,น่าน,48331,Nan
13,north,น่าน สกษ.,34.5,23.9,SSE,12.97,18:06,0,732.4,2022-07-27,13,5,น่าน,48333,
14,north,ท่าวังผา,37.6,24.0,S,11.12,12:20,0,985.2,2022-07-27,14,5,น่าน,48315,
15,north,ทุ่งช้าง,34.5,22.5,ESE,11.12,14:40,0,"1,096.7",2022-07-27,15,5,น่าน,48307,
16,north,อุตรดิตถ์,38.0,26.4,SSE,16.68,16:01,0,668.6,2022-07-27,16,6,อุตรดิตถ์,48351,Uttaradit
17,north,พิษณุโลก,35.2,24.8,SSE,11.12,14:00,0,716.7,2022-07-27,17,7,พิษณุโลก,48378,Phitsanulok
18,north,กำแพงเพชร,36.0,26.5,NNE,14.83,13:58,0,943.7,2022-07-27,18,8,กำแพงเพชร,48380,Kamphaeng Phet
19,north,พิจิตร สกษ.,35.4,26.3,SSE,24.09,12:09,0,626.1,2022-07-27,19,9,พิจิตร,48386,Phichit
20,north,สุโขทัย,36.2,25.5,SSE,11.12,21:30,0,531.4,2022-07-27,20,10,สุโขทัย,48372,Sukhothai
21,north,ศรีสำโรง สกษ.,36.0,25.9,E,11.12,11:40,0,509.8,2022-07-27,21,10,สุโขทัย,48373,
22,north,พะเยา,35.8,24.4,SW,16.68,13:52,0,839.9,2022-07-27,22,11,พะเยา,48310,Phayao
23,north,ลำพูน,37.1,25.4,NE,22.24,17:52,0,623.6,2022-07-27,23,12,ลำพูน,48329,Lamphun
24,north,ลำปาง,38.3,25.2,SE,14.83,15:48,0,573.9,2022-07-27,24,13,ลำปาง,48328,Lampang
25,north,เถิน,37.6,23.9,E,31.51,14:31,0,741.1,2022-07-27,25,13,ลำปาง,48324,
26,north,ลำปาง สกษ.,36.0,24.5,S,11.12,13:14,0,862.3,2022-07-27,26,13,ลำปาง,48334,
27,north,แพร่,36.8,25.0,S,16.68,11:20,0,677.3,2022-07-27,27,14,แพร่,48330,Phrae
28,north,เพชรบูรณ์,37.0,24.9,SSE,12.97,18:10,0,654.2,2022-07-27,28,15,เพชรบูรณ์,48379,Phetchabun
29,north,หล่มสัก,36.8,24.2,NNW,12.97,13:40,0,467.6,2022-07-27,29,15,เพชรบูรณ์,48374,
30,north,วิเชียรบุรี,35.7,25.9,ESE,22.24,14:35,0,892.4,2022-07-27,30,15,เพชรบูรณ์,48413,
31,north east,หนองคาย,36.0,26.7,ENE,12.97,13:16,0,"1,289.1",2022-07-27,31,16,หนองคาย,48352,Nong Khai
32,north east,เลย,36.3,23.2,ENE,9.27,11:23,0,861.9,2022-07-27,32,17,เลย,48353,Loei
33,north east,เลย สกษ.,36.3,23.2,ENE,7.41,11:29,0,715.5,2022-07-27,33,17,เลย,48350,
34,north east,ขอนแก่น,35.3,24.6,E,16.68,15:35,0,824.6,2022-07-27,34,18,ขอนแก่น,48381,Khon Kaen
35,north east,ท่าพระ สกษ.,35.2,24.4,W,12.97,11:39,0,780.6,2022-07-27,35,18,ขอนแก่น,48384,
36,north east,อุบลราชธานี (ศูนย์ฯ),34.0,25.3,NW,12.97,13:31,3.0,"1,033.1",2022-07-27,36,19,อุบลราชธานี,48407,Ubon Ratchathani
37,north east,อุบลราชธานี สกษ.,34.3,24.4,WNW,11.12,05:43,4.5,916.8,2022-07-27,37,19,อุบลราชธานี,48408,
38,north east,นครราชสีมา,35.5,24.3,NNE,22.24,14:47,0,651.0,2022-07-27,38,20,นครราชสีมา,48431,Nakhon Ratchasima
39,north east,ปากช่อง สกษ.,32.9,21.6,SSW,24.09,17:03,6.7,774.3,2022-07-27,39,20,นครราชสีมา,48435,
40,north east,โชคชัย,36.0,24.5,SSE,18.53,18:15,0,597.3,2022-07-27,40,20,นครราชสีมา,48434,
41,north east,ร้อยเอ็ด,33.4,25.0,SE,16.68,12:38,0,987.0,2022-07-27,41,21,ร้อยเอ็ด,48405,Roi Et
42,north east,ร้อยเอ็ด สกษ.,33.5,24.4,S,11.12,08:11,0,"1,056.1",2022-07-27,42,21,ร้อยเอ็ด,48404,
43,north east,มุกดาหาร,34.8,25.2,E,14.83,12:56,0,724.4,2022-07-27,43,22,มุกดาหาร,48383,Mukdahan
44,north east,อุดรธานี,35.0,25.6,E,16.68,15:36,0,764.7,2022-07-27,44,23,อุดรธานี,48354,Udon Thani
45,north east,หนองบัวลำภู,35.7,26.2,SE,16.68,16:30,0,616.3,2022-07-27,45,24,หนองบัวลำภู,48360,Nong Bua Lam Phu
46,north east,นครพนม,34.5,26.4,E,18.53,14:25,0,959.7,2022-07-27,46,25,นครพนม,48357,Nakhon Phanom
47,north east,นครพนม สกษ.,34.5,24.7,SW,14.83,11:00,0,961.1,2022-07-27,47,25,นครพนม,48358,
48,north east,สกลนคร,34.8,25.0,N,16.68,14:23,0,771.1,2022-07-27,48,26,สกลนคร,48356,Sakon Nakhon
49,north east,สกลนคร สกษ.,34.5,24.6,SE,12.97,10:44,0,970.3,2022-07-27,49,26,สกลนคร,48355,
50,north east,มหาสารคาม,35.3,24.6,SE,20.39,17:00,0,642.9,2022-07-27,50,27,มหาสารคาม,48382,Maha Sarakham
51,north east,กาฬสินธุ์,34.5,24.5,SE,7.41,11:30,0,925.3,2022-07-27,51,28,กาฬสินธุ์,48390,Kalasin
52,north east,ชัยภูมิ,35.3,23.6,ESE,22.24,14:00,0,801.4,2022-07-27,52,29,ชัยภูมิ,48403,Chaiyaphum
53,north east,ศรีสะเกษ,35.0,25.3,SW,20.39,00:23,0.1,792.7,2022-07-27,53,30,ศรีสะเกษ,48409,Si Sa Ket
54,north east,ยโสธร,34.3,24.1,WSW,14.83,11:30,0,905.5,2022-07-27,54,31,ยโสธร,48406,Yasothon
55,north east,สุรินทร์,34.0,24.0,SSE,16.68,23:01,0,"1,088.2",2022-07-27,55,32,สุรินทร์,48432,Surin
56,north east,สุรินทร์ สกษ.,34.9,23.6,SW,20.39,22:00,0,960.3,2022-07-27,56,32,สุรินทร์,48433,
