,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,เชียงราย,33.2,24.5,NNW,35.21,18:20,4.2,"1,356.1",2022-08-10,0,1,เชียงราย,48303,Chiang Rai
1,north,เชียงราย สกษ.,33.5,22.0,SSW,18.53,17:14,0,"1,469.8",2022-08-10,1,1,เชียงราย,48304,
2,north,เชียงใหม่,33.3,24.2,SW,24.09,15:25,26.2,"1,085.3",2022-08-10,2,2,เชียงใหม่,48327,Chiang Mai
3,north,ดอยอ่างขาง,26.5,17.0,NW,37.07,01:00,30.8,"1,456.0",2022-08-10,3,2,เชียงใหม่,48302,
4,north,แม่โจ้ สกษ.,,,,,,,,2022-08-10,4,2,เชียงใหม่,48326,
5,north,แม่ฮ่องสอน,33.0,23.5,WNW,25.95,14:00,2.1,928.8,2022-08-10,5,3,แม่ฮ่องสอน,48300,Mae Hong Son
6,north,แม่สะเรียง,33.0,22.7,ESE,18.53,16:44,0,774.2,2022-08-10,6,3,แม่ฮ่องสอน,48325,
7,north,ตาก,34.3,24.5,W,33.36,23:22,0,552.0,2022-08-10,7,4,ตาก,48376,Tak
8,north,แม่สอด,32.0,22.0,WSW,29.65,13:44,69.4,"1,000.5",2022-08-10,8,4,ตาก,48375,
9,north,เขื่อนภูมิพล,35.0,23.5,WSW,14.83,17:50,0,511.9,2022-08-10,9,4,ตาก,48377,
10,,ดอยมูเซอ สกษ.,,,,,,,,,10,4,ตาก,48387,
11,north,อุ้มผาง,29.5,21.3,NW,7.41,12:57,37.4,"1,203.9",2022-08-10,11,4,ตาก,48385,
12,north,น่าน,34.0,24.1,W,11.12,15:11,0,980.2,2022-08-10,12,5,น่าน,48331,Nan
13,north,น่าน สกษ.,32.1,23.9,E,20.39,15:12,0,926.8,2022-08-10,13,5,น่าน,48333,
14,north,ท่าวังผา,34.8,24.8,SE,22.24,19:15,0.1,"1,216.4",2022-08-10,14,5,น่าน,48315,
15,north,ทุ่งช้าง,33.5,23.0,S,11.12,14:00,8.8,"1,382.9",2022-08-10,15,5,น่าน,48307,
16,north,อุตรดิตถ์,33.7,25.0,SW,22.24,19:02,8.8,819.5,2022-08-10,16,6,อุตรดิตถ์,48351,Uttaradit
17,north,พิษณุโลก,33.9,24.2,WSW,35.21,20:50,19.3,888.5,2022-08-10,17,7,พิษณุโลก,48378,Phitsanulok
18,north,กำแพงเพชร,34.0,24.3,SSW,16.68,18:11,0,"1,068.0",2022-08-10,18,8,กำแพงเพชร,48380,Kamphaeng Phet
19,north,พิจิตร สกษ.,32.9,24.7,WSW,25.95,14:16,0,718.9,2022-08-10,19,9,พิจิตร,48386,Phichit
20,north,สุโขทัย,34.4,24.3,W,29.65,19:12,3.8,647.8,2022-08-10,20,10,สุโขทัย,48372,Sukhothai
21,north,ศรีสำโรง สกษ.,33.5,24.1,NNW,24.09,18:11,13.0,635.8,2022-08-10,21,10,สุโขทัย,48373,
22,north,พะเยา,33.4,23.3,SE,14.83,16:54,0,919.6,2022-08-10,22,11,พะเยา,48310,Phayao
23,north,ลำพูน,35.1,23.8,NNE,25.95,17:56,4.6,747.4,2022-08-10,23,12,ลำพูน,48329,Lamphun
24,north,ลำปาง,34.4,24.0,S,18.53,15:34,3.2,648.2,2022-08-10,24,13,ลำปาง,48328,Lampang
25,north,เถิน,34.6,21.9,WSW,31.51,13:50,0,850.1,2022-08-10,25,13,ลำปาง,48324,
26,north,ลำปาง สกษ.,32.7,23.5,SSE,18.53,17:50,2.7,"1,020.8",2022-08-10,26,13,ลำปาง,48334,
27,north,แพร่,33.9,23.7,WSW,16.68,10:40,0,749.3,2022-08-10,27,14,แพร่,48330,Phrae
28,north,เพชรบูรณ์,33.0,23.4,W,11.12,13:50,2.4,723.9,2022-08-10,28,15,เพชรบูรณ์,48379,Phetchabun
29,north,หล่มสัก,32.8,23.6,S,14.83,17:20,1.4,547.5,2022-08-10,29,15,เพชรบูรณ์,48374,
30,north,วิเชียรบุรี,32.8,24.0,SE,12.97,20:42,0.9,978.3,2022-08-10,30,15,เพชรบูรณ์,48413,
31,north east,หนองคาย,33.5,24.5,W,16.68,23:30,5.6,"1,491.1",2022-08-10,31,16,หนองคาย,48352,Nong Khai
