,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,เชียงราย,31.7,23.6,S,20.39,13:15,0.7,"1,437.6",2022-08-22,0,1,เชียงราย,48303,Chiang Rai
1,north,เชียงราย สกษ.,31.0,22.0,S,18.53,17:53,1.5,"1,543.6",2022-08-22,1,1,เชียงราย,48304,
2,north,เชียงใหม่,31.7,24.6,WSW,25.95,15:08,5.7,"1,149.5",2022-08-22,2,2,เชียงใหม่,48327,Chiang Mai
3,north,ดอยอ่างขาง,22.0,18.0,,29.65,10:35,41.0,"1,646.8",2022-08-22,3,2,เชียงใหม่,48302,
4,north,แม่โจ้ สกษ.,,,,,,,,2022-08-22,4,2,เชียงใหม่,48326,
5,north,แม่ฮ่องสอน,33.4,24.5,WSW,25.95,15:08,1.6,"1,055.8",2022-08-22,5,3,แม่ฮ่องสอน,48300,Mae Hong Son
6,north,แม่สะเรียง,31.6,23.6,ESE,33.36,13:34,0.8,876.0,2022-08-22,6,3,แม่ฮ่องสอน,48325,
7,north,ตาก,32.3,24.9,W,20.39,16:10,4.6,605.9,2022-08-22,7,4,ตาก,48376,Tak
8,north,แม่สอด,31.0,22.5,SW,27.80,15:37,0.3,"1,063.2",2022-08-22,8,4,ตาก,48375,
9,north,เขื่อนภูมิพล,,,,,,,,2022-08-22,9,4,ตาก,48377,
10,,ดอยมูเซอ สกษ.,,,,,,,,,10,4,ตาก,48387,
11,north,อุ้มผาง,29.8,21.6,S,14.83,13:00,0,"1,257.1",2022-08-22,11,4,ตาก,48385,
12,north,น่าน,32.8,24.2,W,9.27,13:59,6.5,"1,071.6",2022-08-22,12,5,น่าน,48331,Nan
13,north,น่าน สกษ.,32.0,23.9,S,14.83,22:34,1.6,"1,016.1",2022-08-22,13,5,น่าน,48333,
14,north,ท่าวังผา,33.7,24.5,S,20.39,13:40,5.5,"1,328.1",2022-08-22,14,5,น่าน,48315,
15,north,ทุ่งช้าง,31.3,23.4,SSE,9.27,14:40,7.4,"1,489.6",2022-08-22,15,5,น่าน,48307,
16,north,อุตรดิตถ์,34.3,25.1,SSW,14.83,14:59,0,888.5,2022-08-22,16,6,อุตรดิตถ์,48351,Uttaradit
17,north,พิษณุโลก,32.4,24.0,SW,25.95,19:10,0,971.6,2022-08-22,17,7,พิษณุโลก,48378,Phitsanulok
18,north,กำแพงเพชร,32.3,25.1,SW,25.95,15:10,10.2,"1,139.3",2022-08-22,18,8,กำแพงเพชร,48380,Kamphaeng Phet
19,north,พิจิตร สกษ.,32.0,25.0,SSW,35.21,18:48,0.1,845.1,2022-08-22,19,9,พิจิตร,48386,Phichit
20,north,สุโขทัย,32.6,24.8,NNE,37.07,19:12,32.5,727.1,2022-08-22,20,10,สุโขทัย,48372,Sukhothai
21,north,ศรีสำโรง สกษ.,32.3,24.4,NW,20.39,18:02,0.7,676.9,2022-08-22,21,10,สุโขทัย,48373,
22,north,พะเยา,31.6,22.1,S,27.80,11:23,0,990.6,2022-08-22,22,11,พะเยา,48310,Phayao
23,north,ลำพูน,32.1,24.8,SW,29.65,17:08,42.3,855.0,2022-08-22,23,12,ลำพูน,48329,Lamphun
24,north,ลำปาง,31.7,24.2,SE,16.68,14:24,3.9,719.1,2022-08-22,24,13,ลำปาง,48328,Lampang
25,north,เถิน,33.0,24.0,W,46.33,15:59,7.4,"1,010.8",2022-08-22,25,13,ลำปาง,48324,
26,north,ลำปาง สกษ.,31.5,24.0,SSE,14.83,13:50,0.6,"1,152.2",2022-08-22,26,13,ลำปาง,48334,
27,north,แพร่,33.5,23.7,W,20.39,15:10,1.6,826.2,2022-08-22,27,14,แพร่,48330,Phrae
28,north,เพชรบูรณ์,31.4,24.6,SW,9.27,11:30,0,771.6,2022-08-22,28,15,เพชรบูรณ์,48379,Phetchabun
29,north,หล่มสัก,33.2,24.2,S,12.97,09:20,0,590.3,2022-08-22,29,15,เพชรบูรณ์,48374,
30,north,วิเชียรบุรี,32.5,25.2,ESE,16.68,16:51,0,"1,043.6",2022-08-22,30,15,เพชรบูรณ์,48413,
31,north east,หนองคาย,33.5,24.2,SE,16.68,13:01,0,"1,601.7",2022-08-22,31,16,หนองคาย,48352,Nong Khai
32,north east,เลย,33.0,24.0,N,20.39,20:56,12.0,"1,063.3",2022-08-22,32,17,เลย,48353,Loei
