,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,เชียงราย,32.9,24.0,SSE,22.24,15:20,0,"1,483.3",2022-08-28,0,1,เชียงราย,48303,Chiang Rai
1,north,เชียงราย สกษ.,32.8,22.3,SE,14.83,11:34,0,"1,661.4",2022-08-28,1,1,เชียงราย,48304,
2,north,เชียงใหม่,34.8,24.0,SE,14.83,15:40,0,"1,175.1",2022-08-28,2,2,เชียงใหม่,48327,Chiang Mai
3,north,ดอยอ่างขาง,22.0,17.5,SSE,14.83,08:00,14.1,"1,700.1",2022-08-28,3,2,เชียงใหม่,48302,
4,north,แม่โจ้ สกษ.,,,,,,,,2022-08-28,4,2,เชียงใหม่,48326,
5,north,แม่ฮ่องสอน,35.2,24.0,W,12.97,13:31,0.1,"1,103.9",2022-08-28,5,3,แม่ฮ่องสอน,48300,Mae Hong Son
6,north,แม่สะเรียง,36.0,23.7,ESE,20.39,17:00,0,904.1,2022-08-28,6,3,แม่ฮ่องสอน,48325,
7,north,ตาก,34.0,23.6,ENE,14.83,14:46,0,619.5,2022-08-28,7,4,ตาก,48376,Tak
8,north,แม่สอด,34.8,22.5,E,22.24,15:32,0.1,"1,093.9",2022-08-28,8,4,ตาก,48375,
9,north,เขื่อนภูมิพล,33.8,23.0,E,16.68,11:05,0,707.2,2022-08-28,9,4,ตาก,48377,
10,,ดอยมูเซอ สกษ.,,,,,,,,,10,4,ตาก,48387,
11,north,อุ้มผาง,33.2,21.6,WNW,12.97,17:00,8.1,"1,340.6",2022-08-28,11,4,ตาก,48385,
12,north,น่าน,35.2,23.6,SSW,9.27,14:07,0,"1,098.5",2022-08-28,12,5,น่าน,48331,Nan
13,north,น่าน สกษ.,33.6,23.4,WNW,14.83,11:31,0,"1,053.5",2022-08-28,13,5,น่าน,48333,
14,north,ท่าวังผา,34.6,23.5,W,16.68,14:50,0,"1,347.4",2022-08-28,14,5,น่าน,48315,
15,north,ทุ่งช้าง,33.7,23.5,S,9.27,11:00,0,"1,528.5",2022-08-28,15,5,น่าน,48307,
16,north,อุตรดิตถ์,35.8,25.5,SW,12.97,13:34,0,963.0,2022-08-28,16,6,อุตรดิตถ์,48351,Uttaradit
17,north,พิษณุโลก,34.4,24.0,SSW,16.68,14:20,0,"1,058.5",2022-08-28,17,7,พิษณุโลก,48378,Phitsanulok
18,north,กำแพงเพชร,33.3,23.7,SE,16.68,12:08,0,"1,216.3",2022-08-28,18,8,กำแพงเพชร,48380,Kamphaeng Phet
19,north,พิจิตร สกษ.,33.5,24.6,SW,18.53,14:19,0,905.4,2022-08-28,19,9,พิจิตร,48386,Phichit
20,north,สุโขทัย,34.6,24.5,SSE,11.12,17:50,0,819.2,2022-08-28,20,10,สุโขทัย,48372,Sukhothai
