,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,เชียงราย,29.8,24.0,WSW,18.53,15:20,0,"1,480.7",2022-08-25,0,1,เชียงราย,48303,Chiang Rai
1,north,เชียงราย สกษ.,29.6,22.2,SW,14.83,15:20,0,"1,658.6",2022-08-25,1,1,เชียงราย,48304,
2,north,เชียงใหม่,26.3,23.5,N,14.83,07:59,3.7,"1,167.8",2022-08-25,2,2,เชียงใหม่,48327,Chiang Mai
3,north,ดอยอ่างขาง,23.3,17.0,ESE,33.36,23:30,17.6,"1,673.8",2022-08-25,3,2,เชียงใหม่,48302,
4,north,แม่โจ้ สกษ.,,,,,,,,2022-08-25,4,2,เชียงใหม่,48326,
5,north,แม่ฮ่องสอน,33.1,25.7,SE,14.83,14:13,0.1,"1,101.5",2022-08-25,5,3,แม่ฮ่องสอน,48300,Mae Hong Son
6,north,แม่สะเรียง,30.5,24.2,ESE,12.97,17:57,0.8,881.2,2022-08-25,6,3,แม่ฮ่องสอน,48325,
7,north,ตาก,33.0,23.4,W,31.51,17:12,0,619.5,2022-08-25,7,4,ตาก,48376,Tak
8,north,แม่สอด,29.5,24.0,WSW,24.09,10:54,2.3,"1,076.6",2022-08-25,8,4,ตาก,48375,
9,north,เขื่อนภูมิพล,32.0,23.0,E,14.83,12:11,4.0,620.2,2022-08-25,9,4,ตาก,48377,
10,,ดอยมูเซอ สกษ.,,,,,,,,,10,4,ตาก,48387,
11,north,อุ้มผาง,27.8,22.8,NE,3.71,13:00,49.2,"1,313.0",2022-08-25,11,4,ตาก,48385,
12,north,น่าน,30.4,23.5,SSE,7.41,14:24,0,"1,098.5",2022-08-25,12,5,น่าน,48331,Nan
13,north,น่าน สกษ.,28.8,23.0,NNE,9.27,14:35,0,"1,053.5",2022-08-25,13,5,น่าน,48333,
