,region,station_name,max_temp,min_temp,wind_dir,max_wind_v,time,rain_24h,yearly_rain,date,Unnamed: 0,id,province,station_id,eng_province
0,north,เชียงราย,32.3,24.0,SSE,29.65,18:38,15.0,"1,605.6",2022-09-09,0,1,เชียงราย,48303,Chiang Rai
1,north,เชียงราย สกษ.,32.2,21.6,SE,22.24,19:05,27.4,"1,828.4",2022-09-09,1,1,เชียงราย,48304,
2,north,เชียงใหม่,32.0,24.1,E,29.65,18:02,21.3,"1,260.9",2022-09-09,2,2,เชียงใหม่,48327,Chiang Mai
3,north,ดอยอ่างขาง,19.5,16.5,ESE,35.21,13:00,52.1,"1,869.1",2022-09-09,3,2,เชียงใหม่,48302,
4,north,แม่โจ้ สกษ.,,,,,,,,2022-09-09,4,2,เชียงใหม่,48326,
5,north,แม่ฮ่องสอน,30.2,23.8,E,14.83,18:44,15.0,"1,191.1",2022-09-09,5,3,แม่ฮ่องสอน,48300,Mae Hong Son
6,north,แม่สะเรียง,28.8,23.2,N,12.97,11:48,22.3,997.7,2022-09-09,6,3,แม่ฮ่องสอน,48325,
7,north,ตาก,29.1,24.0,W,12.97,12:43,20.6,797.5,2022-09-09,7,4,ตาก,48376,Tak
8,north,แม่สอด,31.0,22.2,N,22.24,12:11,15.2,"1,154.1",2022-09-09,8,4,ตาก,48375,
9,north,เขื่อนภูมิพล,,,,,,,,2022-09-09,9,4,ตาก,48377,
10,,ดอยมูเซอ สกษ.,,,,,,,,,10,4,ตาก,48387,
11,north,อุ้มผาง,29.1,21.4,S,12.97,16:09,34.2,"1,463.1",2022-09-09,11,4,ตาก,48385,
12,north,น่าน,31.1,24.2,E,14.83,13:00,20.5,"1,218.0",2022-09-09,12,5,น่าน,48331,Nan
13,north,น่าน สกษ.,28.5,23.9,SSE,12.97,13:51,11.1,"1,108.2",2022-09-09,13,5,น่าน,48333,
14,north,ท่าวังผา,31.7,24.1,W,25.95,14:05,21.8,"1,459.7",2022-09-09,14,5,น่าน,48315,
15,north,ทุ่งช้าง,30.5,23.4,SE,18.53,18:00,49.3,"1,639.1",2022-09-09,15,5,น่าน,48307,
16,north,อุตรดิตถ์,33.1,25.2,SSE,12.97,18:30,54.9,"1,040.5",2022-09-09,16,6,อุตรดิตถ์,48351,Uttaradit
17,north,พิษณุโลก,31.0,24.4,SW,16.68,15:10,3.0,"1,232.0",2022-09-09,17,7,พิษณุโลก,48378,Phitsanulok
18,north,กำแพงเพชร,30.0,24.6,WNW,12.97,15:56,26.1,"1,325.2",2022-09-09,18,8,กำแพงเพชร,48380,Kamphaeng Phet
19,north,พิจิตร สกษ.,31.2,24.8,NW,18.53,16:53,2.2,970.6,2022-09-09,19,9,พิจิตร,48386,Phichit
20,north,สุโขทัย,32.0,24.3,NNE,25.95,16:30,34.7,980.4,2022-09-09,20,10,สุโขทัย,48372,Sukhothai
21,north,ศรีสำโรง สกษ.,32.0,24.9,ESE,12.97,19:20,29.7,763.4,2022-09-09,21,10,สุโขทัย,48373,
22,north,พะเยา,30.6,23.0,S,35.21,16:15,4.7,"1,237.1",2022-09-09,22,11,พะเยา,48310,Phayao
23,north,ลำพูน,31.7,23.8,ESE,20.39,14:17,26.8,"1,019.9",2022-09-09,23,12,ลำพูน,48329,Lamphun
24,north,ลำปาง,31.2,24.2,E,20.39,16:42,36.4,936.4,2022-09-09,24,13,ลำปาง,48328,Lampang
25,north,เถิน,29.9,22.8,E,18.53,14:30,55.7,"1,228.4",2022-09-09,25,13,ลำปาง,48324,
26,north,ลำปาง สกษ.,30.5,24.0,NE,16.68,13:49,27.9,"1,380.6",2022-09-09,26,13,ลำปาง,48334,
27,north,แพร่,32.0,25.0,E,18.53,13:50,6.2,950.5,2022-09-09,27,14,แพร่,48330,Phrae
28,north,เพชรบูรณ์,28.4,25.1,NE,16.68,12:10,1.4,918.4,2022-09-09,28,15,เพชรบูรณ์,48379,Phetchabun
29,north,หล่มสัก,26.8,24.0,,12.97,16:20,12.0,747.8,2022-09-09,29,15,เพชรบูรณ์,48374,
30,north,วิเชียรบุรี,30.1,22.5,NW,11.12,14:09,1.5,"1,240.8",2022-09-09,30,15,เพชรบูรณ์,48413,
31,north east,หนองคาย,30.6,24.5,W,27.80,11:55,0.4,"1,808.9",2022-09-09,31,16,หนองคาย,48352,Nong Khai
32,north east,เลย,30.5,23.5,N,20.39,14:52,55.8,"1,270.9",2022-09-09,32,17,เลย,48353,Loei
33,north east,เลย สกษ.,29.1,22.8,SSE,20.39,14:40,55.7,"1,150.8",2022-09-09,33,17,เลย,48350,
34,north east,ขอนแก่น,27.4,23.9,E,18.53,15:19,11.5,"1,215.0",2022-09-09,34,18,ขอนแก่น,48381,Khon Kaen
35,north east,ท่าพระ สกษ.,29.3,24.2,NNE,18.53,13:47,7.2,"1,158.8",2022-09-09,35,18,ขอนแก่น,48384,
36,north east,อุบลราชธานี (ศูนย์ฯ),32.2,25.3,SSE,14.83,14:08,22.6,"1,790.1",2022-09-09,36,19,อุบลราชธานี,48407,Ubon Ratchathani
37,north east,อุบลราชธานี สกษ.,31.7,24.4,E,18.53,07:34,0.8,"1,570.9",2022-09-09,37,19,อุบลราชธานี,48408,
38,north east,นครราชสีมา,32.0,24.7,NE,25.95,17:20,19.0,978.8,2022-09-09,38,20,นครราชสีมา,48431,Nakhon Ratchasima
39,north east,ปากช่อง สกษ.,29.4,22.8,W,25.95,13:42,0.8,"1,082.0",2022-09-09,39,20,นครราชสีมา,48435,
40,north east,โชคชัย,31.9,24.1,SSE,12.97,15:20,0.2,883.9,2022-09-09,40,20,นครราชสีมา,48434,
41,north east,ร้อยเอ็ด,31.3,24.5,SSE,22.24,10:30,2.2,"1,331.8",2022-09-09,41,21,ร้อยเอ็ด,48405,Roi Et
42,north east,ร้อยเอ็ด สกษ.,30.7,24.2,SSE,18.53,11:32,2.8,"1,367.0",2022-09-09,42,21,ร้อยเอ็ด,48404,
43,north east,มุกดาหาร,32.3,25.0,SE,12.97,10:50,1.1,"1,173.4",2022-09-09,43,22,มุกดาหาร,48383,Mukdahan
44,north east,อุดรธานี,30.9,25.0,E,31.51,14:03,2.1,"1,211.7",2022-09-09,44,23,อุดรธานี,48354,Udon Thani
45,north east,หนองบัวลำภู,30.2,24.0,E,27.80,05:27,35.1,"1,015.0",2022-09-09,45,24,หนองบัวลำภู,48360,Nong Bua Lam Phu
46,north east,นครพนม,30.9,25.5,SSW,14.83,13:45,0.3,"1,630.6",2022-09-09,46,25,นครพนม,48357,Nakhon Phanom
47,north east,นครพนม สกษ.,30.0,24.2,E,12.97,11:15,0.6,"1,444.7",2022-09-09,47,25,นครพนม,48358,
48,north east,สกลนคร,30.5,24.9,SSE,22.24,18:31,0,978.0,2022-09-09,48,26,สกลนคร,48356,Sakon Nakhon
49,north east,สกลนคร สกษ.,30.1,25.0,ESE,22.24,12:21,0.1,"1,350.9",2022-09-09,49,26,สกลนคร,48355,
50,north east,มหาสารคาม,27.7,24.0,SSW,18.53,11:30,24.5,"1,106.4",2022-09-09,50,27,มหาสารคาม,48382,Maha Sarakham
51,north east,กาฬสินธุ์,30.4,23.6,ESE,22.24,09:56,0.6,"1,198.9",2022-09-09,51,28,กาฬสินธุ์,48390,Kalasin
52,north east,ชัยภูมิ,27.1,24.5,NNE,14.83,13:15,10.1,"1,212.9",2022-09-09,52,29,ชัยภูมิ,48403,Chaiyaphum
53,north east,ศรีสะเกษ,32.6,25.0,E,20.39,17:22,0,"1,135.1",2022-09-09,53,30,ศรีสะเกษ,48409,Si Sa Ket
54,north east,ยโสธร,30.7,25.1,S,18.53,07:12,0,"1,381.4",2022-09-09,54,31,ยโสธร,48406,Yasothon
55,north east,สุรินทร์,31.3,23.5,SE,22.24,16:18,5.3,"1,534.8",2022-09-09,55,32,สุรินทร์,48432,Surin
56,north east,สุรินทร์ สกษ.,30.6,24.4,NNW,25.95,16:40,1.1,"1,424.1",2022-09-09,56,32,สุรินทร์,48433,
57,north east,ท่าตูม,31.0,24.5,E,18.53,14:00,0.8,706.1,2022-09-09,57,32,สุรินทร์,48416,
58,north east,บุรีรัมย์,31.2,24.1,,,,3.5,"1,679.7",2022-09-09,58,33,บุรีรัมย์,48437,Buri Ram
59,north east,นางรอง,31.7,24.4,ESE,20.39,15:40,1.0,"1,509.8",2022-09-09,59,33,บุรีรัมย์,48436,
60,north east,อำนาจเจริญ,30.8,24.3,SW,22.24,15:43,5.8,"1,383.2",2022-09-09,60,34,อำนาจเจริญ,48391,Amnat Charoen
61,middle,กาญจนบุรี,32.9,23.5,SW,12.97,15:41,0,845.0,2022-09-09,61,35,กาญจนบุรี,48450,Kanchanaburi
62,middle,ทองผาภูมิ,32.5,23.5,N,12.97,13:21,0,"1,311.7",2022-09-09,62,35,กาญจนบุรี,48421,
63,middle,นครสวรรค์,30.6,24.5,NW,9.27,10:35,6.5,"1,194.1",2022-09-09,63,36,นครสวรรค์,48400,Nakhon Sawan
64,middle,ตากฟ้า สกษ.,30.5,24.1,WSW,11.12,12:15,1.4,"1,149.8",2022-09-09,64,36,นครสวรรค์,48401,
65,middle,กรุงเทพมหานคร,33.7,24.9,NNE,24.09,12:03,3.5,"1,670.7",2022-09-09,65,37,กรุงเทพมหานคร,48455,Bangkok Metropolis
66,middle,กรุงเทพฯ ท่าเรือคลองเตย,33.8,24.6,NNW,14.83,14:00,1.2,"1,405.1",2022-09-09,66,37,กรุงเทพมหานคร,48454,
67,middle,กรุงเทพฯ บางนา สกษ.,34.1,24.6,WNW,14.83,10:45,7.5,"1,601.4",2022-09-09,67,37,กรุงเทพมหานคร,48453,
68,middle,สนามบินดอนเมือง,32.4,24.9,W,31.51,12:30,4.2,"1,265.0",2022-09-09,68,37,กรุงเทพมหานคร,48456,
69,middle,สุพรรณบุรี,33.0,24.4,SSW,20.39,21:49,47.8,"1,000.5",2022-09-09,69,38,สุพรรณบุรี,48425,Suphan Buri
70,middle,อู่ทอง สกษ.,33.8,22.7,E,7.41,21:21,0,700.0,2022-09-09,70,38,สุพรรณบุรี,48427,
71,middle,ชัยนาท สกษ.,30.7,24.2,NW,9.27,13:30,3.6,956.4,2022-09-09,71,39,ชัยนาท,48402,Chai Nat
72,middle,ลพบุรี,32.1,24.8,SW,16.68,12:32,10.2,776.6,2022-09-09,72,40,ลพบุรี,48426,Lop Buri
73,middle,บัวชุม,33.6,24.9,W,25.95,12:37,7.2,"1,026.1",2022-09-09,73,40,ลพบุรี,48418,
74,middle,พระนครศรีอยุธยา,33.2,22.9,NE,11.12,12:00,1.4,782.5,2022-09-09,74,41,พระนครศรีอยุธยา,48415,Phra Nakhon Si Ayutthaya
75,middle,ราชบุรี,32.3,24.6,NNW,27.80,13:42,0.1,716.8,2022-09-09,75,42,ราชบุรี,48464,Ratchaburi
76,middle,ปทุมธานี สกษ.,33.0,24.6,WSW,9.27,05:35,1.7,"1,311.6",2022-09-09,76,43,ปทุมธานี,48419,Pathum Thani
77,middle,สมุทรสงคราม,32.5,25.2,SSW,24.09,22:31,0,697.8,2022-09-09,77,46,สมุทรสงคราม,48438,Samut Songkhram
78,middle,อุทัยธานี,33.8,25.0,SSW,16.68,20:29,0.1,"1,039.9",2022-09-09,78,48,อุทัยธานี,48410,Uthai Thani
79,middle,นครปฐม,32.5,24.7,NNW,20.39,23:12,2.2,634.3,2022-09-09,79,50,นครปฐม,48451,Nakhon Pathom
80,middle,นำร่อง,31.7,24.7,SW,12.97,16:48,0,847.1,2022-09-09,80,51,สมุทรปราการ,48457,Samut Prakan
81,middle,สมุทรปราการ สกษ.,31.7,25.2,SSW,12.97,13:10,27.4,"1,197.4",2022-09-09,81,51,สมุทรปราการ,48420,
82,middle,สนามบินสุวรรณภูมิ,33.4,23.6,WSW,24.09,12:10,25.0,"1,278.2",2022-09-09,82,51,สมุทรปราการ,48429,
83,east,สระแก้ว,32.5,24.6,SW,9.27,13:37,0,"1,392.8",2022-09-09,83,53,สระแก้ว,48440,Sa Kaeo
84,east,อรัญประเทศ,33.5,24.6,W,14.83,10:15,0,"1,191.9",2022-09-09,84,53,สระแก้ว,48462,
85,east,ระยอง,32.0,24.0,W,9.27,13:20,0.1,"1,136.5",2022-09-09,85,55,ระยอง,48478,Rayong
86,east,ห้วยโป่ง สกษ.,32.6,24.2,SW,18.53,11:30,0.7,"1,443.4",2022-09-09,86,55,ระยอง,48479,
87,east,ปราจีนบุรี,32.5,25.2,ESE,5.56,15:00,2.5,"1,524.9",2022-09-09,87,56,ปราจีนบุรี,48430,Prachin Buri
88,east,กบินทร์บุรี,32.9,24.9,,,,0,"1,309.1",2022-09-09,88,56,ปราจีนบุรี,48439,
89,east,ตราด,32.3,24.0,WNW,18.53,12:50,59.1,"4,023.4",2022-09-09,89,57,ตราด,48501,Trat
90,east,จันทบุรี,32.3,24.3,WSW,27.80,14:00,0.1,"2,284.5",2022-09-09,90,58,จันทบุรี,48480,Chanthaburi
91,east,พลิ้ว สกษ.,31.8,24.2,W,12.97,15:40,0,"2,513.1",2022-09-09,91,58,จันทบุรี,48481,
92,east,ฉะเชิงเทรา,32.3,23.8,SW,14.83,13:00,0,"1,187.4",2022-09-09,92,59,ฉะเชิงเทรา,48458,Chachoengsao
93,east,นครนายก,24.5,18.5,,,,13.4,"2,823.9",2022-09-09,93,60,นครนายก,48417,Nakhon Nayok
94,east,พัทยา,31.7,24.0,S,14.83,13:10,0,931.1,2022-09-09,94,61,ชลบุรี,48461,Chon Buri
95,east,ชลบุรี,32.9,24.9,W,24.09,11:35,10.6,"1,140.5",2022-09-09,95,61,ชลบุรี,48459,
96,east,เกาะสีชัง,32.0,23.4,SSE,18.53,20:22,0,966.5,2022-09-09,96,61,ชลบุรี,48460,
97,east,สัตหีบ,32.9,24.5,WNW,16.68,12:00,0,"1,364.8",2022-09-09,97,61,ชลบุรี,48477,
